station_code,timestamp,entries,exits
Flushing_MainSt,2021-01-13 23:00:00,679,558
Flushing_MainSt,2021-01-14 00:00:00,751,681
Flushing_MainSt,2021-01-14 01:00:00,720,639
Flushing_MainSt,2021-01-14 02:00:00,750,712
Flushing_MainSt,2021-01-14 03:00:00,736,713
Flushing_MainSt,2021-01-14 04:00:00,1017,1032
Flushing_MainSt,2021-01-14 05:00:00,2281,2079
Flushing_MainSt,2021-01-14 06:00:00,3235,2771
Flushing_MainSt,2021-01-14 07:00:00,5240,5122
Flushing_MainSt,2021-01-14 08:00:00,5714,5606
Flushing_MainSt,2021-01-14 09:00:00,6204,5514
Flushing_MainSt,2021-01-14 10:00:00,3828,3760
Flushing_MainSt,2021-01-14 11:00:00,2995,2688
Flushing_MainSt,2021-01-14 12:00:00,1518,1119
Flushing_MainSt,2021-01-14 13:00:00,1281,1188
Flushing_MainSt,2021-01-14 14:00:00,1861,1766
Flushing_MainSt,2021-01-14 15:00:00,2898,2719
Flushing_MainSt,2021-01-14 16:00:00,3838,3394
Flushing_MainSt,2021-01-14 17:00:00,6117,6293
Flushing_MainSt,2021-01-14 18:00:00,5168,4810
Flushing_MainSt,2021-01-14 19:00:00,4730,3883
Flushing_MainSt,2021-01-14 20:00:00,3746,3554
Flushing_MainSt,2021-01-14 21:00:00,1812,1652
Flushing_MainSt,2021-01-14 22:00:00,1138,1055
Flushing_MainSt,2021-01-14 23:00:00,710,628
Flushing_MainSt,2021-01-15 00:00:00,860,801
Flushing_MainSt,2021-01-15 01:00:00,675,622
Flushing_MainSt,2021-01-15 02:00:00,888,773
Flushing_MainSt,2021-01-15 03:00:00,724,619
Flushing_MainSt,2021-01-15 04:00:00,852,798
Flushing_MainSt,2021-01-15 05:00:00,1587,1470
Flushing_MainSt,2021-01-15 06:00:00,3256,2825
Flushing_MainSt,2021-01-15 07:00:00,5609,4739
Flushing_MainSt,2021-01-15 08:00:00,6310,5284
Flushing_MainSt,2021-01-15 09:00:00,4081,4192
Flushing_MainSt,2021-01-15 10:00:00,3922,3764
Flushing_MainSt,2021-01-15 11:00:00,2331,1951
Flushing_MainSt,2021-01-15 12:00:00,1565,1330
Flushing_MainSt,2021-01-15 13:00:00,2038,1706
Flushing_MainSt,2021-01-15 14:00:00,1896,1688
Flushing_MainSt,2021-01-15 15:00:00,2818,2115
Flushing_MainSt,2021-01-15 16:00:00,4554,4693
Flushing_MainSt,2021-01-15 17:00:00,5352,4326
Flushing_MainSt,2021-01-15 18:00:00,7403,5999
Flushing_MainSt,2021-01-15 19:00:00,4862,4669
Flushing_MainSt,2021-01-15 20:00:00,3459,3214
Flushing_MainSt,2021-01-15 21:00:00,2068,1752
Flushing_MainSt,2021-01-15 22:00:00,1058,1056
Flushing_MainSt,2021-01-15 23:00:00,857,889
Flushing_MainSt,2021-01-16 00:00:00,512,520
Flushing_MainSt,2021-01-16 01:00:00,448,402
Flushing_MainSt,2021-01-16 02:00:00,363,372
Flushing_MainSt,2021-01-16 03:00:00,284,242
Flushing_MainSt,2021-01-16 04:00:00,662,527
Flushing_MainSt,2021-01-16 05:00:00,842,714
Flushing_MainSt,2021-01-16 06:00:00,1452,1385
Flushing_MainSt,2021-01-16 07:00:00,2953,2566
Flushing_MainSt,2021-01-16 08:00:00,3248,3300
Flushing_MainSt,2021-01-16 09:00:00,3668,3517
Flushing_MainSt,2021-01-16 10:00:00,3025,2553
Flushing_MainSt,2021-01-16 11:00:00,1207,1137
Flushing_MainSt,2021-01-16 12:00:00,1132,943
Flushing_MainSt,2021-01-16 13:00:00,980,986
Flushing_MainSt,2021-01-16 14:00:00,1099,1097
Flushing_MainSt,2021-01-16 15:00:00,1702,1724
Flushing_MainSt,2021-01-16 16:00:00,1895,1661
Flushing_MainSt,2021-01-16 17:00:00,3198,3047
Flushing_MainSt,2021-01-16 18:00:00,4004,3222
Flushing_MainSt,2021-01-16 19:00:00,2768,2419
Flushing_MainSt,2021-01-16 20:00:00,2527,2015
Flushing_MainSt,2021-01-16 21:00:00,780,588
Flushing_MainSt,2021-01-16 22:00:00,669,591
Flushing_MainSt,2021-01-16 23:00:00,451,455
Flushing_MainSt,2021-01-17 00:00:00,489,451
Flushing_MainSt,2021-01-17 01:00:00,407,418
Flushing_MainSt,2021-01-17 02:00:00,492,433
Flushing_MainSt,2021-01-17 03:00:00,396,386
Flushing_MainSt,2021-01-17 04:00:00,532,496
Flushing_MainSt,2021-01-17 05:00:00,1054,1021
Flushing_MainSt,2021-01-17 06:00:00,1794,1528
Flushing_MainSt,2021-01-17 07:00:00,3009,2815
Flushing_MainSt,2021-01-17 08:00:00,3700,3339
Flushing_MainSt,2021-01-17 09:00:00,2790,2249
Flushing_MainSt,2021-01-17 10:00:00,2139,1763
Flushing_MainSt,2021-01-17 11:00:00,1331,1328
Flushing_MainSt,2021-01-17 12:00:00,978,941
Flushing_MainSt,2021-01-17 13:00:00,767,732
Flushing_MainSt,2021-01-17 14:00:00,1264,1071
Flushing_MainSt,2021-01-17 15:00:00,1472,1390
Flushing_MainSt,2021-01-17 16:00:00,2059,2111
Flushing_MainSt,2021-01-17 17:00:00,3140,3084
Flushing_MainSt,2021-01-17 18:00:00,3634,2743
Flushing_MainSt,2021-01-17 19:00:00,2643,2415
Flushing_MainSt,2021-01-17 20:00:00,1903,1921
Flushing_MainSt,2021-01-17 21:00:00,1241,983
Flushing_MainSt,2021-01-17 22:00:00,651,592
Flushing_MainSt,2021-01-17 23:00:00,450,440
Flushing_MainSt,2021-01-18 00:00:00,722,678
Flushing_MainSt,2021-01-18 01:00:00,915,825
Flushing_MainSt,2021-01-18 02:00:00,638,637
Flushing_MainSt,2021-01-18 03:00:00,871,752
Flushing_MainSt,2021-01-18 04:00:00,1079,894
Flushing_MainSt,2021-01-18 05:00:00,1778,1738
Flushing_MainSt,2021-01-18 06:00:00,3237,3103
Flushing_MainSt,2021-01-18 07:00:00,6721,6434
Flushing_MainSt,2021-01-18 08:00:00,5528,5285
Flushing_MainSt,2021-01-18 09:00:00,5340,5348
Flushing_MainSt,2021-01-18 10:00:00,3332,2990
Flushing_MainSt,2021-01-18 11:00:00,2881,2783
Flushing_MainSt,2021-01-18 12:00:00,1853,1741
Flushing_MainSt,2021-01-18 13:00:00,1521,1341
Flushing_MainSt,2021-01-18 14:00:00,1883,1840
Flushing_MainSt,2021-01-18 15:00:00,2927,2942
Flushing_MainSt,2021-01-18 16:00:00,4183,3272
Flushing_MainSt,2021-01-18 17:00:00,5293,5766
Flushing_MainSt,2021-01-18 18:00:00,7509,5574
Flushing_MainSt,2021-01-18 19:00:00,5931,4074
Flushing_MainSt,2021-01-18 20:00:00,3478,3167
Flushing_MainSt,2021-01-18 21:00:00,2089,2203
Flushing_MainSt,2021-01-18 22:00:00,844,700
Flushing_MainSt,2021-01-18 23:00:00,811,731
Flushing_MainSt,2021-01-19 00:00:00,802,741
Flushing_MainSt,2021-01-19 01:00:00,913,808
Flushing_MainSt,2021-01-19 02:00:00,933,881
Flushing_MainSt,2021-01-19 03:00:00,816,765
Flushing_MainSt,2021-01-19 04:00:00,881,896
Flushing_MainSt,2021-01-19 05:00:00,1816,1711
Flushing_MainSt,2021-01-19 06:00:00,3016,2461
Flushing_MainSt,2021-01-19 07:00:00,6261,6674
Flushing_MainSt,2021-01-19 08:00:00,4460,3647
Flushing_MainSt,2021-01-19 09:00:00,4797,4996
Flushing_MainSt,2021-01-19 10:00:00,3440,3233
Flushing_MainSt,2021-01-19 11:00:00,2450,1841
Flushing_MainSt,2021-01-19 12:00:00,1774,1810
Flushing_MainSt,2021-01-19 13:00:00,1897,1716
Flushing_MainSt,2021-01-19 14:00:00,2135,1847
Flushing_MainSt,2021-01-19 15:00:00,2776,2345
Flushing_MainSt,2021-01-19 16:00:00,4121,3342
Flushing_MainSt,2021-01-19 17:00:00,5201,5121
Flushing_MainSt,2021-01-19 18:00:00,8113,7692
Flushing_MainSt,2021-01-19 19:00:00,5638,6039
Flushing_MainSt,2021-01-19 20:00:00,2861,2385
Flushing_MainSt,2021-01-19 21:00:00,1756,1758
Flushing_MainSt,2021-01-19 22:00:00,1213,1126
Flushing_MainSt,2021-01-19 23:00:00,954,682
Flushing_MainSt,2021-01-20 00:00:00,736,724
Flushing_MainSt,2021-01-20 01:00:00,871,950
Flushing_MainSt,2021-01-20 02:00:00,801,746
Flushing_MainSt,2021-01-20 03:00:00,868,786
Flushing_MainSt,2021-01-20 04:00:00,1069,1039
Flushing_MainSt,2021-01-20 05:00:00,1414,1283
Flushing_MainSt,2021-01-20 06:00:00,3280,3187
Flushing_MainSt,2021-01-20 07:00:00,4907,4250
Flushing_MainSt,2021-01-20 08:00:00,4850,4273
Flushing_MainSt,2021-01-20 09:00:00,4753,4667
Flushing_MainSt,2021-01-20 10:00:00,3915,3225
Flushing_MainSt,2021-01-20 11:00:00,2172,1619
Flushing_MainSt,2021-01-20 12:00:00,1689,1464
Flushing_MainSt,2021-01-20 13:00:00,2094,1745
Flushing_MainSt,2021-01-20 14:00:00,2370,2424
Flushing_MainSt,2021-01-20 15:00:00,2982,3300
Flushing_MainSt,2021-01-20 16:00:00,5543,4986
Flushing_MainSt,2021-01-20 17:00:00,4902,4924
Flushing_MainSt,2021-01-20 18:00:00,9318,8696
Flushing_MainSt,2021-01-20 19:00:00,7215,5756
Flushing_MainSt,2021-01-20 20:00:00,4153,3645
Flushing_MainSt,2021-01-20 21:00:00,1911,1683
Flushing_MainSt,2021-01-20 22:00:00,1436,1323
Flushing_MainSt,2021-01-20 23:00:00,726,632
Flushing_MainSt,2021-01-21 00:00:00,713,556
Flushing_MainSt,2021-01-21 01:00:00,786,749
Flushing_MainSt,2021-01-21 02:00:00,557,498
Flushing_MainSt,2021-01-21 03:00:00,568,611
Flushing_MainSt,2021-01-21 04:00:00,979,767
Flushing_MainSt,2021-01-21 05:00:00,1386,1261
Flushing_MainSt,2021-01-21 06:00:00,3059,3421
Flushing_MainSt,2021-01-21 07:00:00,6108,4888
Flushing_MainSt,2021-01-21 08:00:00,6562,6034
Flushing_MainSt,2021-01-21 09:00:00,6285,6090
Flushing_MainSt,2021-01-21 10:00:00,3858,3568
Flushing_MainSt,2021-01-21 11:00:00,2579,2485
Flushing_MainSt,2021-01-21 12:00:00,1327,1174
Flushing_MainSt,2021-01-21 13:00:00,2001,1745
Flushing_MainSt,2021-01-21 14:00:00,2187,1587
Flushing_MainSt,2021-01-21 15:00:00,3346,3404
Flushing_MainSt,2021-01-21 16:00:00,4031,3303
Flushing_MainSt,2021-01-21 17:00:00,5774,4446
Flushing_MainSt,2021-01-21 18:00:00,5869,5900
Flushing_MainSt,2021-01-21 19:00:00,5347,5460
Flushing_MainSt,2021-01-21 20:00:00,4139,3877
Flushing_MainSt,2021-01-21 21:00:00,1908,1865
Flushing_MainSt,2021-01-21 22:00:00,1198,1150
Flushing_MainSt,2021-01-21 23:00:00,966,990
Flushing_MainSt,2021-01-22 00:00:00,733,652
Flushing_MainSt,2021-01-22 01:00:00,681,684
Flushing_MainSt,2021-01-22 02:00:00,725,651
Flushing_MainSt,2021-01-22 03:00:00,843,736
Flushing_MainSt,2021-01-22 04:00:00,1019,941
Flushing_MainSt,2021-01-22 05:00:00,1323,1206
Flushing_MainSt,2021-01-22 06:00:00,2800,2782
Flushing_MainSt,2021-01-22 07:00:00,4610,3992
Flushing_MainSt,2021-01-22 08:00:00,6900,6618
Flushing_MainSt,2021-01-22 09:00:00,5080,4202
Flushing_MainSt,2021-01-22 10:00:00,3636,3111
Flushing_MainSt,2021-01-22 11:00:00,2512,2001
Flushing_MainSt,2021-01-22 12:00:00,1790,1304
Flushing_MainSt,2021-01-22 13:00:00,2081,1821
Flushing_MainSt,2021-01-22 14:00:00,2081,1663
Flushing_MainSt,2021-01-22 15:00:00,3001,2697
Flushing_MainSt,2021-01-22 16:00:00,4592,4480
Flushing_MainSt,2021-01-22 17:00:00,4215,4188
Flushing_MainSt,2021-01-22 18:00:00,7848,7219
Flushing_MainSt,2021-01-22 19:00:00,6358,5820
Flushing_MainSt,2021-01-22 20:00:00,3274,3062
Flushing_MainSt,2021-01-22 21:00:00,1892,1735
Flushing_MainSt,2021-01-22 22:00:00,1153,1057
Flushing_MainSt,2021-01-22 23:00:00,658,549
Flushing_MainSt,2021-01-23 00:00:00,437,406
Flushing_MainSt,2021-01-23 01:00:00,374,244
Flushing_MainSt,2021-01-23 02:00:00,466,409
Flushing_MainSt,2021-01-23 03:00:00,467,386
Flushing_MainSt,2021-01-23 04:00:00,474,430
Flushing_MainSt,2021-01-23 05:00:00,989,915
Flushing_MainSt,2021-01-23 06:00:00,1970,1920
Flushing_MainSt,2021-01-23 07:00:00,2926,2701
Flushing_MainSt,2021-01-23 08:00:00,3458,3428
Flushing_MainSt,2021-01-23 09:00:00,2780,2724
Flushing_MainSt,2021-01-23 10:00:00,1789,1581
Flushing_MainSt,2021-01-23 11:00:00,1632,1429
Flushing_MainSt,2021-01-23 12:00:00,1002,857
Flushing_MainSt,2021-01-23 13:00:00,989,989
Flushing_MainSt,2021-01-23 14:00:00,1179,1182
Flushing_MainSt,2021-01-23 15:00:00,1193,961
Flushing_MainSt,2021-01-23 16:00:00,2525,1943
Flushing_MainSt,2021-01-23 17:00:00,2932,2630
Flushing_MainSt,2021-01-23 18:00:00,4110,4362
Flushing_MainSt,2021-01-23 19:00:00,2883,2680
Flushing_MainSt,2021-01-23 20:00:00,1710,1578
Flushing_MainSt,2021-01-23 21:00:00,1029,924
Flushing_MainSt,2021-01-23 22:00:00,652,613
Flushing_MainSt,2021-01-23 23:00:00,390,320
Flushing_MainSt,2021-01-24 00:00:00,267,199
Flushing_MainSt,2021-01-24 01:00:00,395,351
Flushing_MainSt,2021-01-24 02:00:00,385,314
Flushing_MainSt,2021-01-24 03:00:00,434,474
Flushing_MainSt,2021-01-24 04:00:00,492,448
Flushing_MainSt,2021-01-24 05:00:00,1009,975
Flushing_MainSt,2021-01-24 06:00:00,1816,1803
Flushing_MainSt,2021-01-24 07:00:00,2951,2763
Flushing_MainSt,2021-01-24 08:00:00,3651,3678
Flushing_MainSt,2021-01-24 09:00:00,3112,2773
Flushing_MainSt,2021-01-24 10:00:00,2287,2176
Flushing_MainSt,2021-01-24 11:00:00,1453,1321
Flushing_MainSt,2021-01-24 12:00:00,986,958
Flushing_MainSt,2021-01-24 13:00:00,1205,958
Flushing_MainSt,2021-01-24 14:00:00,1333,1135
Flushing_MainSt,2021-01-24 15:00:00,1523,1455
Flushing_MainSt,2021-01-24 16:00:00,2067,2221
Flushing_MainSt,2021-01-24 17:00:00,3271,2950
Flushing_MainSt,2021-01-24 18:00:00,3313,3140
Flushing_MainSt,2021-01-24 19:00:00,2862,2474
Flushing_MainSt,2021-01-24 20:00:00,1726,1549
Flushing_MainSt,2021-01-24 21:00:00,1173,831
Flushing_MainSt,2021-01-24 22:00:00,791,767
Flushing_MainSt,2021-01-24 23:00:00,444,423
Flushing_MainSt,2021-01-25 00:00:00,1074,927
Flushing_MainSt,2021-01-25 01:00:00,543,453
Flushing_MainSt,2021-01-25 02:00:00,741,698
Flushing_MainSt,2021-01-25 03:00:00,961,749
Flushing_MainSt,2021-01-25 04:00:00,871,739
Flushing_MainSt,2021-01-25 05:00:00,1483,1182
Flushing_MainSt,2021-01-25 06:00:00,3009,2732
Flushing_MainSt,2021-01-25 07:00:00,5892,5517
Flushing_MainSt,2021-01-25 08:00:00,6997,7024
Flushing_MainSt,2021-01-25 09:00:00,4292,4193
Flushing_MainSt,2021-01-25 10:00:00,4809,4260
Flushing_MainSt,2021-01-25 11:00:00,2711,2572
Flushing_MainSt,2021-01-25 12:00:00,2283,2007
Flushing_MainSt,2021-01-25 13:00:00,2010,1624
Flushing_MainSt,2021-01-25 14:00:00,1814,1644
Flushing_MainSt,2021-01-25 15:00:00,2481,2387
Flushing_MainSt,2021-01-25 16:00:00,4041,4176
Flushing_MainSt,2021-01-25 17:00:00,5462,4468
Flushing_MainSt,2021-01-25 18:00:00,5676,4511
Flushing_MainSt,2021-01-25 19:00:00,6495,5469
Flushing_MainSt,2021-01-25 20:00:00,3754,3182
Flushing_MainSt,2021-01-25 21:00:00,2323,2109
Flushing_MainSt,2021-01-25 22:00:00,1112,929
Flushing_MainSt,2021-01-25 23:00:00,879,782
Flushing_MainSt,2021-01-26 00:00:00,1063,952
Flushing_MainSt,2021-01-26 01:00:00,749,706
Flushing_MainSt,2021-01-26 02:00:00,786,725
Flushing_MainSt,2021-01-26 03:00:00,844,778
Flushing_MainSt,2021-01-26 04:00:00,907,866
Flushing_MainSt,2021-01-26 05:00:00,1783,1740
Flushing_MainSt,2021-01-26 06:00:00,3071,3536
Flushing_MainSt,2021-01-26 07:00:00,6172,5605
Flushing_MainSt,2021-01-26 08:00:00,6493,6709
Flushing_MainSt,2021-01-26 09:00:00,6053,5124
Flushing_MainSt,2021-01-26 10:00:00,2946,2942
Flushing_MainSt,2021-01-26 11:00:00,2405,2238
Flushing_MainSt,2021-01-26 12:00:00,2186,2130
Flushing_MainSt,2021-01-26 13:00:00,1754,1865
Flushing_MainSt,2021-01-26 14:00:00,2306,1954
Flushing_MainSt,2021-01-26 15:00:00,2912,2909
Flushing_MainSt,2021-01-26 16:00:00,6130,5604
Flushing_MainSt,2021-01-26 17:00:00,6963,6666
Flushing_MainSt,2021-01-26 18:00:00,7872,6552
Flushing_MainSt,2021-01-26 19:00:00,7039,6097
Flushing_MainSt,2021-01-26 20:00:00,3527,2987
Flushing_MainSt,2021-01-26 21:00:00,1487,1411
Flushing_MainSt,2021-01-26 22:00:00,1090,939
Flushing_MainSt,2021-01-26 23:00:00,731,710
Flushing_MainSt,2021-01-27 00:00:00,931,856
Flushing_MainSt,2021-01-27 01:00:00,751,713
Flushing_MainSt,2021-01-27 02:00:00,803,850
Flushing_MainSt,2021-01-27 03:00:00,992,927
Flushing_MainSt,2021-01-27 04:00:00,1088,1002
Flushing_MainSt,2021-01-27 05:00:00,1428,1414
Flushing_MainSt,2021-01-27 06:00:00,3339,3183
Flushing_MainSt,2021-01-27 07:00:00,4568,4130
Flushing_MainSt,2021-01-27 08:00:00,7238,5600
Flushing_MainSt,2021-01-27 09:00:00,4835,3381
Flushing_MainSt,2021-01-27 10:00:00,3550,3516
Flushing_MainSt,2021-01-27 11:00:00,3375,3295
Flushing_MainSt,2021-01-27 12:00:00,1636,1547
Flushing_MainSt,2021-01-27 13:00:00,1765,1575
Flushing_MainSt,2021-01-27 14:00:00,1641,1569
Flushing_MainSt,2021-01-27 15:00:00,3312,3445
Flushing_MainSt,2021-01-27 16:00:00,2844,2454
Flushing_MainSt,2021-01-27 17:00:00,6057,5521
Flushing_MainSt,2021-01-27 18:00:00,5627,4596
Flushing_MainSt,2021-01-27 19:00:00,6354,6319
Flushing_MainSt,2021-01-27 20:00:00,3038,2529
Flushing_MainSt,2021-01-27 21:00:00,1686,1688
Flushing_MainSt,2021-01-27 22:00:00,1327,1347
Flushing_MainSt,2021-01-27 23:00:00,781,809
Flushing_MainSt,2021-01-28 00:00:00,923,798
Flushing_MainSt,2021-01-28 01:00:00,775,750
Flushing_MainSt,2021-01-28 02:00:00,647,542
Flushing_MainSt,2021-01-28 03:00:00,753,750
Flushing_MainSt,2021-01-28 04:00:00,812,690
Flushing_MainSt,2021-01-28 05:00:00,1623,1490
Flushing_MainSt,2021-01-28 06:00:00,3461,3142
Flushing_MainSt,2021-01-28 07:00:00,3562,3143
Flushing_MainSt,2021-01-28 08:00:00,6562,5754
Flushing_MainSt,2021-01-28 09:00:00,5762,5017
Flushing_MainSt,2021-01-28 10:00:00,4506,3910
Flushing_MainSt,2021-01-28 11:00:00,2772,2605
Flushing_MainSt,2021-01-28 12:00:00,2213,1741
Flushing_MainSt,2021-01-28 13:00:00,2042,1993
Flushing_MainSt,2021-01-28 14:00:00,2328,2142
Flushing_MainSt,2021-01-28 15:00:00,3091,2768
Flushing_MainSt,2021-01-28 16:00:00,4119,3484
Flushing_MainSt,2021-01-28 17:00:00,4688,4235
Flushing_MainSt,2021-01-28 18:00:00,7108,7547
Flushing_MainSt,2021-01-28 19:00:00,5224,4386
Flushing_MainSt,2021-01-28 20:00:00,3245,2676
Flushing_MainSt,2021-01-28 21:00:00,2033,1981
Flushing_MainSt,2021-01-28 22:00:00,1315,1423
Flushing_MainSt,2021-01-28 23:00:00,731,756
Flushing_MainSt,2021-01-29 00:00:00,691,691
Flushing_MainSt,2021-01-29 01:00:00,898,1041
Flushing_MainSt,2021-01-29 02:00:00,583,505
Flushing_MainSt,2021-01-29 03:00:00,698,611
Flushing_MainSt,2021-01-29 04:00:00,1164,1050
Flushing_MainSt,2021-01-29 05:00:00,1170,1046
Flushing_MainSt,2021-01-29 06:00:00,2962,2540
Flushing_MainSt,2021-01-29 07:00:00,5882,5244
Flushing_MainSt,2021-01-29 08:00:00,6175,5520
Flushing_MainSt,2021-01-29 09:00:00,6320,6339
Flushing_MainSt,2021-01-29 10:00:00,5154,4298
Flushing_MainSt,2021-01-29 11:00:00,3191,2810
Flushing_MainSt,2021-01-29 12:00:00,1981,1450
Flushing_MainSt,2021-01-29 13:00:00,1399,1275
Flushing_MainSt,2021-01-29 14:00:00,1746,1852
Flushing_MainSt,2021-01-29 15:00:00,2969,2655
Flushing_MainSt,2021-01-29 16:00:00,5580,4053
Flushing_MainSt,2021-01-29 17:00:00,5812,5727
Flushing_MainSt,2021-01-29 18:00:00,6853,6143
Flushing_MainSt,2021-01-29 19:00:00,4927,4054
Flushing_MainSt,2021-01-29 20:00:00,3671,3208
Flushing_MainSt,2021-01-29 21:00:00,1972,1755
Flushing_MainSt,2021-01-29 22:00:00,1621,1575
Flushing_MainSt,2021-01-29 23:00:00,782,870
Flushing_MainSt,2021-01-30 00:00:00,404,369
Flushing_MainSt,2021-01-30 01:00:00,420,404
Flushing_MainSt,2021-01-30 02:00:00,445,453
Flushing_MainSt,2021-01-30 03:00:00,470,382
Flushing_MainSt,2021-01-30 04:00:00,528,454
Flushing_MainSt,2021-01-30 05:00:00,1119,1054
Flushing_MainSt,2021-01-30 06:00:00,1891,2218
Flushing_MainSt,2021-01-30 07:00:00,3044,2362
Flushing_MainSt,2021-01-30 08:00:00,3809,3427
Flushing_MainSt,2021-01-30 09:00:00,2825,2530
Flushing_MainSt,2021-01-30 10:00:00,2056,1960
Flushing_MainSt,2021-01-30 11:00:00,1295,1198
Flushing_MainSt,2021-01-30 12:00:00,1064,945
Flushing_MainSt,2021-01-30 13:00:00,938,931
Flushing_MainSt,2021-01-30 14:00:00,1349,1419
Flushing_MainSt,2021-01-30 15:00:00,1452,1327
Flushing_MainSt,2021-01-30 16:00:00,2583,2350
Flushing_MainSt,2021-01-30 17:00:00,3093,2632
Flushing_MainSt,2021-01-30 18:00:00,3623,3526
Flushing_MainSt,2021-01-30 19:00:00,2685,2974
Flushing_MainSt,2021-01-30 20:00:00,1467,1244
Flushing_MainSt,2021-01-30 21:00:00,1105,935
Flushing_MainSt,2021-01-30 22:00:00,708,687
Flushing_MainSt,2021-01-30 23:00:00,525,495
Flushing_MainSt,2021-01-31 00:00:00,504,454
Flushing_MainSt,2021-01-31 01:00:00,380,360
Flushing_MainSt,2021-01-31 02:00:00,421,408
Flushing_MainSt,2021-01-31 03:00:00,403,371
Flushing_MainSt,2021-01-31 04:00:00,661,524
Flushing_MainSt,2021-01-31 05:00:00,948,795
Flushing_MainSt,2021-01-31 06:00:00,1777,1496
Flushing_MainSt,2021-01-31 07:00:00,3631,2947
Flushing_MainSt,2021-01-31 08:00:00,3091,2695
Flushing_MainSt,2021-01-31 09:00:00,2894,2848
Flushing_MainSt,2021-01-31 10:00:00,1520,1519
Flushing_MainSt,2021-01-31 11:00:00,1691,1463
Flushing_MainSt,2021-01-31 12:00:00,1207,1240
Flushing_MainSt,2021-01-31 13:00:00,869,777
Flushing_MainSt,2021-01-31 14:00:00,1105,1007
Flushing_MainSt,2021-01-31 15:00:00,1646,1451
Flushing_MainSt,2021-01-31 16:00:00,2414,2210
Flushing_MainSt,2021-01-31 17:00:00,3097,2895
Flushing_MainSt,2021-01-31 18:00:00,3934,3626
Flushing_MainSt,2021-01-31 19:00:00,3221,2967
Flushing_MainSt,2021-01-31 20:00:00,2347,2018
Flushing_MainSt,2021-01-31 21:00:00,1199,1027
Flushing_MainSt,2021-01-31 22:00:00,671,489
Flushing_MainSt,2021-01-31 23:00:00,372,361
Flushing_MainSt,2021-02-01 00:00:00,581,525
Flushing_MainSt,2021-02-01 01:00:00,768,675
Flushing_MainSt,2021-02-01 02:00:00,808,703
Flushing_MainSt,2021-02-01 03:00:00,867,621
Flushing_MainSt,2021-02-01 04:00:00,1072,980
Flushing_MainSt,2021-02-01 05:00:00,1521,1203
Flushing_MainSt,2021-02-01 06:00:00,3399,3454
Flushing_MainSt,2021-02-01 07:00:00,6131,5186
Flushing_MainSt,2021-02-01 08:00:00,7567,5865
Flushing_MainSt,2021-02-01 09:00:00,4640,4764
Flushing_MainSt,2021-02-01 10:00:00,3364,2758
Flushing_MainSt,2021-02-01 11:00:00,2099,1956
Flushing_MainSt,2021-02-01 12:00:00,2521,2049
Flushing_MainSt,2021-02-01 13:00:00,1561,1379
Flushing_MainSt,2021-02-01 14:00:00,2278,2324
Flushing_MainSt,2021-02-01 15:00:00,2466,2295
Flushing_MainSt,2021-02-01 16:00:00,3512,3151
Flushing_MainSt,2021-02-01 17:00:00,5541,4711
Flushing_MainSt,2021-02-01 18:00:00,7500,6940
Flushing_MainSt,2021-02-01 19:00:00,4683,4579
Flushing_MainSt,2021-02-01 20:00:00,4506,3985
Flushing_MainSt,2021-02-01 21:00:00,2005,1940
Flushing_MainSt,2021-02-01 22:00:00,1176,944
Flushing_MainSt,2021-02-01 23:00:00,803,729
Flushing_MainSt,2021-02-02 00:00:00,768,888
Flushing_MainSt,2021-02-02 01:00:00,932,939
Flushing_MainSt,2021-02-02 02:00:00,655,566
Flushing_MainSt,2021-02-02 03:00:00,647,611
Flushing_MainSt,2021-02-02 04:00:00,1050,986
Flushing_MainSt,2021-02-02 05:00:00,1484,1260
Flushing_MainSt,2021-02-02 06:00:00,2620,2568
Flushing_MainSt,2021-02-02 07:00:00,5560,5549
Flushing_MainSt,2021-02-02 08:00:00,6054,6053
Flushing_MainSt,2021-02-02 09:00:00,5246,5083
Flushing_MainSt,2021-02-02 10:00:00,3529,2987
Flushing_MainSt,2021-02-02 11:00:00,2862,2778
Flushing_MainSt,2021-02-02 12:00:00,2465,2505
Flushing_MainSt,2021-02-02 13:00:00,1570,1400
Flushing_MainSt,2021-02-02 14:00:00,1959,2060
Flushing_MainSt,2021-02-02 15:00:00,2613,2720
Flushing_MainSt,2021-02-02 16:00:00,3348,3581
Flushing_MainSt,2021-02-02 17:00:00,5423,5145
Flushing_MainSt,2021-02-02 18:00:00,6682,6202
Flushing_MainSt,2021-02-02 19:00:00,7178,6413
Flushing_MainSt,2021-02-02 20:00:00,4236,3958
Flushing_MainSt,2021-02-02 21:00:00,1985,2061
Flushing_MainSt,2021-02-02 22:00:00,995,891
Flushing_MainSt,2021-02-02 23:00:00,918,908
Flushing_MainSt,2021-02-03 00:00:00,832,763
Flushing_MainSt,2021-02-03 01:00:00,714,607
Flushing_MainSt,2021-02-03 02:00:00,683,587
Flushing_MainSt,2021-02-03 03:00:00,736,782
Flushing_MainSt,2021-02-03 04:00:00,915,767
Flushing_MainSt,2021-02-03 05:00:00,1770,1763
Flushing_MainSt,2021-02-03 06:00:00,3341,3094
Flushing_MainSt,2021-02-03 07:00:00,6148,6076
Flushing_MainSt,2021-02-03 08:00:00,6001,5348
Flushing_MainSt,2021-02-03 09:00:00,5073,4316
Flushing_MainSt,2021-02-03 10:00:00,3653,3327
