trip_id,timestamp,route_id,city,route_type,origin_station,dest_station,boarding_count,alighting_count,passenger_count,occupancy_rate,delay_minutes,actual_travel_min,scheduled_travel_min,service_status,cancellation_flag,fare_type,weather_condition,temperature_c,route_length_km,headway_min,vehicle_capacity,operates_night,is_electric,is_peak_hour,is_weekend,is_holiday,is_school_hours,is_night_service,anomaly_flag,anomaly_type,hour,day_of_week,month,year,day_of_year,quarter,week_of_year,season,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,board_6h_mean,board_6h_std,board_6h_max,occ_6h_mean,delay_6h_mean,board_24h_mean,board_24h_std,board_24h_max,occ_24h_mean,delay_24h_mean,board_7d_mean,board_7d_std,board_7d_max,occ_7d_mean,delay_7d_mean,board_lag_1,occ_lag_1,board_lag_24,occ_lag_24,board_lag_168,occ_lag_168,flow_imbalance,board_roc_1h,board_roc_24h,board_acc,occ_volatility,delay_cumsum_4h,route_popularity,efficiency_pax_km,reliability_score,weather_adj_demand,is_crowded,is_overcrowded,rush_intensity,transfer_prob,on_time_flag,consistency_score,board_zscore,is_board_anomaly,city_hour_mean_board,seasonal_deviation
TRIP_RT_LON_006_0000049,2020-01-03 01:00:00,RT_LON_006,London,rail,STN_LON_0151,STN_LON_0152,0,0,0,0.0,31,84.9,67.2,on_time,0,child,light_rain,2.57,33.6,31,600,0,0,0,0,0,0,1,1,demand_spike,1,4,1,2020,3,1,1,winter,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.1666666666666666,0.408248290463866,1.0,0.0,5.166666666666667,0.8333333333333334,1.0494995356656045,3.0,0.0,2.1666666666666665,0.72,0.9697464427701225,3.0,0.0,1.32,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.845,0.0,0,0,0.0,0.5,1,0.6667,-0.742,0,0.0,0.0
TRIP_RT_PAR_013_0000049,2020-01-03 01:00:00,RT_PAR_013,Paris,metro,STN_PAR_0103,STN_PAR_0132,0,0,0,0.0,0,81.0,79.6,minor_delay,0,child,light_rain,3.16,39.8,2,800,0,1,0,0,0,0,1,0,none,1,4,1,2020,3,1,1,winter,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.3333333333333333,0.5163977794943204,1.0,0.0,0.6666666666666666,1.375,1.582856526223617,5.0,0.0,0.375,1.3,1.5939938288872426,5.0,0.0,0.3,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9603,0.0,0,0,0.0,0.6,0,0.75,-0.816,0,0.0,0.0
TRIP_RT_PAR_001_0000049,2020-01-03 01:00:00,RT_PAR_001,Paris,rail,STN_PAR_0259,STN_PAR_0067,0,0,0,0.0,0,54.6,57.4,minor_delay,0,standard,cloudy,7.49,28.7,51,600,0,0,0,0,0,0,1,0,none,1,4,1,2020,3,1,1,winter,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.3333333333333333,0.5163977794943232,1.0,0.0,0.0,0.9166666666666666,1.2128538629008951,4.0,0.0,0.0,0.88,1.1717769516805645,4.0,0.0,0.02,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953,0.0,0,0,0.0,0.5,0,0.625,-0.751,0,0.0,0.0
TRIP_RT_PAR_003_0000050,2020-01-03 02:00:00,RT_PAR_003,Paris,metro,STN_PAR_0085,STN_PAR_0266,0,0,1,0.001,0,82.8,79.4,on_time,0,standard,cloudy,10.99,39.7,6,800,0,0,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.001,0.0,1.4583333333333333,1.6675722177612804,5.0,0.001,0.0,1.3333333333333333,1.531883372410141,5.0,0.0006666666666666,0.0,0.0,0.001,0.0,0.001,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.6,1,0.875,-0.87,0,0.0,0.0
TRIP_RT_PAR_011_0000050,2020-01-03 02:00:00,RT_PAR_011,Paris,tram,STN_PAR_0213,STN_PAR_0229,0,0,0,0.0,0,68.1,72.2,on_time,0,standard,clear,3.81,36.1,5,150,0,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.5646597025732799,2.0,0.0,0.3333333333333333,0.3137254901960784,0.5473644518392247,2.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.9425,0.0,0,0,0.0,0.4,1,0.875,-0.573,0,0.0,0.0
TRIP_RT_BER_006_0000050,2020-01-03 02:00:00,RT_BER_006,Berlin,rail,STN_BER_0156,STN_BER_0124,0,0,0,0.0,0,16.4,16.0,on_time,0,monthly_pass,light_rain,5.27,8.0,38,600,0,0,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,1.1666666666666667,0.125,0.3378319623460881,1.0,0.0,1.0416666666666667,0.1372549019607843,0.3475403771153651,1.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.9128,0.0,0,0,0.0,0.5,1,0.7083,-0.395,0,0.0,0.0
TRIP_RT_BER_002_0000050,2020-01-03 02:00:00,RT_BER_002,Berlin,rail,STN_BER_0094,STN_BER_0127,0,0,0,0.0,0,25.4,25.4,on_time,0,standard,heavy_rain,5.04,12.7,48,600,0,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,0.0,0.125,0.3378319623460881,1.0,0.0,1.625,0.1176470588235294,0.3253956867279843,1.0,0.0,0.8431372549019608,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8802,0.0,0,0,0.0,0.5,1,0.75,-0.362,0,0.0,0.0
TRIP_RT_LON_001_0000050,2020-01-03 02:00:00,RT_LON_001,London,bus,STN_LON_0037,STN_LON_0211,0,0,0,0.0,0,100.7,102.2,on_time,0,child,light_rain,1.34,51.1,15,80,1,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.6580053301400784,2.0,0.0,0.125,0.392156862745098,0.6026087079539763,2.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9756,0.0,0,0,0.0,0.3,1,0.875,-0.651,0,0.0,0.0
TRIP_RT_LON_000_0000050,2020-01-03 02:00:00,RT_LON_000,London,rail,STN_LON_0066,STN_LON_0009,0,0,0,0.0,0,100.1,97.4,minor_delay,0,standard,cloudy,4.02,48.7,59,600,1,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,0.1666666666666666,0.7083333333333334,1.0417028979206269,3.0,0.0,0.4166666666666667,0.6862745098039216,1.0097563285948026,3.0,0.0,0.5098039215686274,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9348,0.0,0,0,0.0,0.5,0,0.75,-0.68,0,0.0,0.0
TRIP_RT_BER_000_0000050,2020-01-03 02:00:00,RT_BER_000,Berlin,tram,STN_BER_0113,STN_BER_0198,0,0,0,0.0,0,79.5,80.2,on_time,0,child,snow,0.75,40.1,6,150,0,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,1.7843137254901962,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8008,0.0,0,0,0.0,0.4,1,0.625,0.0,0,0.0,0.0
TRIP_RT_SIN_003_0000050,2020-01-03 02:00:00,RT_SIN_003,Singapore,metro,STN_SIN_0063,STN_SIN_0069,0,0,0,0.0,0,32.5,31.6,on_time,0,standard,cloudy,3.78,15.8,6,800,0,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,0.8333333333333334,0.4583333333333333,0.721060008759246,2.0,0.0,0.9583333333333334,0.4313725490196078,0.7001400420140049,2.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.889,0.0,0,0,0.0,0.6,1,0.75,-0.616,0,0.0,0.0
TRIP_RT_PAR_005_0000050,2020-01-03 02:00:00,RT_PAR_005,Paris,rail,STN_PAR_0277,STN_PAR_0036,0,0,0,0.0,0,63.4,68.6,major_delay,0,standard,cloudy,11.01,34.3,30,600,1,0,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.1666666666666666,0.4082482904638642,1.0,0.0,0.0,0.9166666666666666,1.1764599317505433,3.0,0.0,0.5833333333333334,0.9019607843137256,1.1705537486298407,3.0,0.0,0.9019607843137256,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8699,0.0,0,0,0.0,0.5,0,0.7083,-0.771,0,0.0,0.0
TRIP_RT_LON_009_0000050,2020-01-03 02:00:00,RT_LON_009,London,rail,STN_LON_0036,STN_LON_0163,0,0,0,0.0,0,27.9,28.0,on_time,0,child,heavy_rain,9.7,14.0,20,600,0,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.1666666666666666,0.4082482904638664,1.0,0.0,0.0,0.875,1.0347232354175893,3.0,0.0,0.7083333333333334,0.7058823529411765,0.9443329422837864,3.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9237,0.0,0,0,0.0,0.5,1,0.7083,-0.747,0,0.0,0.0
TRIP_RT_LON_005_0000050,2020-01-03 02:00:00,RT_LON_005,London,tram,STN_LON_0182,STN_LON_0081,0,0,0,0.0,0,13.7,12.6,cancelled,1,standard,cloudy,7.36,6.3,11,150,0,0,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,0.0,0.2083333333333333,0.4148511169990534,1.0,0.0,0.1666666666666666,0.196078431372549,0.4009791936316524,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8027,0.0,0,0,0.0,0.4,0,0.625,-0.489,0,0.0,0.0
TRIP_RT_BER_007_0000050,2020-01-03 02:00:00,RT_BER_007,Berlin,rail,STN_BER_0026,STN_BER_0165,0,0,0,0.0,0,27.1,26.4,on_time,0,standard,light_rain,6.97,13.2,40,600,0,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,1.3333333333333333,0.1666666666666666,0.3806934938134405,1.0,0.0,1.4583333333333333,0.1568627450980392,0.3672900227127245,1.0,0.0,1.9019607843137247,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.8236,0.0,0,0,0.0,0.5,1,0.7917,-0.427,0,0.0,0.0
TRIP_RT_NEW_002_0000050,2020-01-03 02:00:00,RT_NEW_002,New_York,rail,STN_NEW_0068,STN_NEW_0172,0,0,1,0.002,0,91.6,91.4,on_time,0,monthly_pass,cloudy,3.57,45.7,49,600,0,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.3333333333333333,0.5163977794943176,1.0,0.002,2.5,1.875,2.21285768418007,7.0,0.00075,2.0,1.7450980392156863,2.067299080974032,7.0,0.0003529411764705,1.9019607843137247,0.0,0.002,0.0,0.0,,,0,0.0,0.0,0.0,1.3188,15.0,0.0,0.0,0.8086,0.0,0,0,0.0,0.5,1,0.7917,-0.844,0,0.1,-0.1
TRIP_RT_SIN_004_0000050,2020-01-03 02:00:00,RT_SIN_004,Singapore,metro,STN_SIN_0006,STN_SIN_0064,0,0,0,0.0,0,69.8,69.0,on_time,0,monthly_pass,cloudy,4.33,34.5,6,800,0,0,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,0.8333333333333334,0.4166666666666667,0.6538625481582945,2.0,0.0,0.2083333333333333,0.4313725490196078,0.6709665255669409,2.0,0.0,0.0980392156862745,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.9769,0.0,0,0,0.0,0.6,1,0.7083,-0.643,0,0.0,0.0
TRIP_RT_NEW_007_0000050,2020-01-03 02:00:00,RT_NEW_007,New_York,metro,STN_NEW_0051,STN_NEW_0027,0,0,5,0.006,0,49.6,48.2,minor_delay,0,child,storm,5.72,24.1,5,800,0,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.5,0.836660026534094,2.0,0.006,0.0,2.333333333333333,2.5309676215726813,7.0,0.0051666666666666,2.458333333333333,2.372549019607843,2.576515354611538,8.0,0.0036274509803921,1.392156862745098,0.0,0.006,0.0,0.004,,,0,0.0,0.0,0.0,0.158,0.0,0.0,0.0,0.8097,0.0,0,0,0.0,0.6,0,0.75,-0.921,0,0.1,-0.1
TRIP_RT_NEW_001_0000050,2020-01-03 02:00:00,RT_NEW_001,New_York,bus,STN_NEW_0118,STN_NEW_0166,0,0,0,0.0,0,101.2,101.0,on_time,0,standard,clear,7.19,50.5,17,80,0,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.1666666666666666,0.4082482904638612,1.0,0.0,0.6666666666666666,1.375,1.4389760852470912,4.0,0.0,1.0833333333333333,1.1764705882352942,1.337249151847795,4.0,0.0,1.1176470588235294,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.8908,0.0,0,0,0.0,0.3,1,0.7917,-0.88,0,0.1,-0.1
TRIP_RT_TOK_005_0000050,2020-01-03 02:00:00,RT_TOK_005,Tokyo,metro,STN_TOK_0007,STN_TOK_0151,0,0,17,0.021,0,17.6,20.4,on_time,0,standard,light_rain,5.32,10.2,3,800,0,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,1.0,1.5491933384829804,4.0,0.021,0.0,4.958333333333333,5.481027884135116,17.0,0.0161666666666666,0.625,4.980392156862745,5.263041691183649,17.0,0.0106078431372549,0.2941176470588235,0.0,0.021,0.0,0.01,,,0,0.0,0.0,1.0,0.2672,0.0,0.0,0.0,0.9324,0.0,0,0,0.0,0.6,1,0.6667,-0.946,0,0.3,-0.3
TRIP_RT_PAR_014_0000050,2020-01-03 02:00:00,RT_PAR_014,Paris,bus,STN_PAR_0279,STN_PAR_0030,0,0,0,0.0,0,38.3,36.8,minor_delay,0,concession,light_rain,10.45,18.4,17,80,0,0,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.7172815023567723,2.0,0.0,0.2916666666666667,0.392156862745098,0.6656855525711526,2.0,0.0,0.6470588235294118,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9282,0.0,0,0,0.0,0.3,0,0.625,-0.589,0,0.0,0.0
TRIP_RT_LON_002_0000050,2020-01-03 02:00:00,RT_LON_002,London,metro,STN_LON_0115,STN_LON_0215,0,0,1,0.001,0,43.3,41.2,on_time,0,standard,clear,6.47,20.6,6,800,0,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.1666666666666666,0.4082482904638638,1.0,0.001,0.0,1.0,1.1033545687347408,3.0,0.001,0.2916666666666667,0.9411764705882352,1.1732308333125645,4.0,0.0006470588235294,0.1372549019607843,0.0,0.001,0.0,0.001,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9679,0.0,0,0,0.0,0.6,1,0.7917,-0.802,0,0.0,0.0
TRIP_RT_PAR_007_0000050,2020-01-03 02:00:00,RT_PAR_007,Paris,tram,STN_PAR_0081,STN_PAR_0139,0,0,0,0.0,0,18.6,20.6,minor_delay,0,standard,light_rain,7.0,10.3,11,150,0,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,0.0,0.25,0.531609533071195,2.0,0.0,0.1666666666666666,0.2745098039215686,0.5321064319306438,2.0,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8963,0.0,0,0,0.0,0.4,0,0.7083,-0.516,0,0.0,0.0
TRIP_RT_SIN_002_0000050,2020-01-03 02:00:00,RT_SIN_002,Singapore,bus,STN_SIN_0088,STN_SIN_0063,0,0,0,0.0,3,107.8,106.4,on_time,0,concession,cloudy,8.72,53.2,19,80,0,0,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,7.166666666666667,0.1666666666666666,0.3806934938134405,1.0,0.0,2.083333333333333,0.1568627450980392,0.3672900227127245,1.0,0.0,1.156862745098039,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.8721,0.0,0,0,0.0,0.3,1,0.6667,-0.427,0,0.0,0.0
TRIP_RT_BER_003_0000050,2020-01-03 02:00:00,RT_BER_003,Berlin,rail,STN_BER_0088,STN_BER_0008,0,0,0,0.0,0,72.7,77.2,minor_delay,0,concession,light_rain,4.09,38.6,39,600,1,0,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.3806934938134405,1.0,0.0,0.0,0.1372549019607843,0.3475403771153651,1.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9861,0.0,0,0,0.0,0.5,0,0.7083,-0.395,0,0.0,0.0
TRIP_RT_TOK_007_0000050,2020-01-03 02:00:00,RT_TOK_007,Tokyo,metro,STN_TOK_0090,STN_TOK_0082,0,0,15,0.019,0,64.4,63.2,on_time,0,standard,light_rain,2.15,31.6,4,800,1,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,1.1666666666666667,1.8348478592697288,4.0,0.019,0.0,5.333333333333333,5.172390471378375,16.0,0.0152916666666666,0.5833333333333334,5.196078431372549,5.149833425823158,17.0,0.0098627450980392,0.6078431372549019,0.0,0.019,0.0,0.01,,,0,0.0,0.0,0.0,0.2072,0.0,0.0,0.0,0.9032,0.0,0,0,0.0,0.6,1,0.7083,-1.009,0,0.3,-0.3
TRIP_RT_LON_007_0000050,2020-01-03 02:00:00,RT_LON_007,London,bus,STN_LON_0209,STN_LON_0010,0,0,0,0.0,0,64.7,61.0,on_time,0,concession,cloudy,9.16,30.5,6,80,0,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,0.0,0.5,0.8846517369293829,3.0,0.0,0.2916666666666667,0.4117647058823529,0.7530330826261299,3.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9238,0.0,0,0,0.0,0.3,1,0.7917,-0.547,0,0.0,0.0
TRIP_RT_PAR_004_0000050,2020-01-03 02:00:00,RT_PAR_004,Paris,bus,STN_PAR_0163,STN_PAR_0083,0,0,0,0.0,0,83.0,78.6,on_time,0,group,cloudy,5.99,39.3,12,80,0,0,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,0.0,0.625,0.8242255917447339,2.0,0.0,1.0,0.5098039215686274,0.7313699206176815,2.0,0.0,1.1764705882352942,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0,0,0.0,0.3,1,0.75,-0.697,0,0.0,0.0
TRIP_RT_PAR_012_0000050,2020-01-03 02:00:00,RT_PAR_012,Paris,rail,STN_PAR_0291,STN_PAR_0189,0,0,0,0.0,0,21.6,20.4,on_time,0,group,light_rain,8.96,10.2,26,600,0,0,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,0.0,1.0,1.1420804814403216,3.0,0.0,0.0,0.9411764705882352,1.1732308333125645,4.0,0.0,0.4509803921568627,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393,0.0,0,0,0.0,0.5,1,0.9583,-0.802,0,0.0,0.0
TRIP_RT_SIN_000_0000050,2020-01-03 02:00:00,RT_SIN_000,Singapore,metro,STN_SIN_0035,STN_SIN_0083,0,0,0,0.0,0,97.2,96.4,on_time,0,group,clear,3.25,48.2,5,800,0,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.1666666666666666,0.4082482904638623,1.0,0.0,0.0,0.5,0.7223151185146152,2.0,0.0,0.5,0.4705882352941176,0.7029350233548073,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9537,0.0,0,0,0.0,0.6,1,0.7917,-0.669,0,0.0,0.0
TRIP_RT_PAR_008_0000050,2020-01-03 02:00:00,RT_PAR_008,Paris,tram,STN_PAR_0178,STN_PAR_0215,0,0,0,0.0,0,87.2,85.6,on_time,0,standard,clear,8.58,42.8,6,150,0,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.0,0.0,0.0,0.0,0.0,0.375,0.6468989572333266,2.0,0.0,0.0833333333333333,0.3725490196078431,0.6312142049645425,2.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9485,0.0,0,0,0.0,0.4,1,0.7083,-0.59,0,0.0,0.0
TRIP_RT_NEW_000_0000050,2020-01-03 02:00:00,RT_NEW_000,New_York,bus,STN_NEW_0136,STN_NEW_0045,0,0,1,0.012,0,74.3,73.8,on_time,0,child,cloudy,1.97,36.9,14,80,1,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.3333333333333333,0.5163977794943232,1.0,0.012,0.0,1.2916666666666667,1.4288690166235207,4.0,0.012,1.625,1.2549019607843137,1.411993445521642,4.0,0.008,0.9803921568627452,0.0,0.012,0.0,0.012,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8933,0.0,0,0,0.0,0.3,1,0.7083,-0.889,0,0.1,-0.1
TRIP_RT_PAR_015_0000050,2020-01-03 02:00:00,RT_PAR_015,Paris,bus,STN_PAR_0176,STN_PAR_0128,0,0,0,0.0,0,118.6,119.4,on_time,0,standard,snow,7.36,59.7,14,80,0,1,0,0,0,0,1,0,none,2,4,1,2020,3,1,1,winter,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0516196672232537,0.998666816288476,0.1666666666666666,0.4082482904638627,1.0,0.0,0.0,0.5833333333333334,0.8297022339981069,3.0,0.0,1.3333333333333333,0.5098039215686274,0.7841568470556854,3.0,0.0,2.176470588235294,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8146,0.0,0,0,0.0,0.3,1,0.625,-0.65,0,0.0,0.0
