event_id,station_code,timestamp,card_type,direction,gate_id,fare_amount
TX0005452,ST06,2026-07-27 10:00:00,smart_card,exit,G05,3.46
TX0005453,ST10,2026-08-14 19:00:00,smart_card,entry,G10,3.59
TX0005454,ST08,2026-08-04 11:00:00,smart_card,entry,G11,4.18
TX0005455,ST05,2026-07-27 16:00:00,smart_card,exit,G02,1.59
TX0005456,ST01,2026-07-28 12:00:00,smart_card,entry,G06,4.11
TX0005457,ST01,2026-08-13 20:00:00,single_ticket,entry,G03,2.51
TX0005458,ST02,2026-06-29 15:00:00,smart_card,exit,G05,2.59
TX0005459,ST04,2026-06-23 06:00:00,single_ticket,exit,G01,3.43
TX0005460,ST07,2026-08-04 16:00:00,smart_card,exit,G07,4.08
TX0005461,ST02,2026-08-01 19:00:00,day_pass,exit,G12,2.74
TX0005462,ST06,2026-06-30 06:00:00,monthly_pass,exit,G10,1.52
TX0005463,ST10,2026-06-22 07:00:00,smart_card,exit,G09,3.44
TX0005464,ST10,2026-08-15 15:00:00,single_ticket,exit,G01,3.16
TX0005465,ST01,2026-08-12 01:00:00,day_pass,entry,G02,4.41
TX0005466,ST06,2026-08-13 03:00:00,smart_card,entry,G09,3.08
TX0005467,ST02,2026-07-05 18:00:00,smart_card,entry,G08,3.39
TX0005468,ST09,2026-07-05 17:00:00,smart_card,entry,G02,4.12
TX0005469,ST06,2026-08-13 06:00:00,single_ticket,exit,G06,2.31
TX0005470,ST09,2026-08-15 18:00:00,smart_card,entry,G12,1.54
TX0005471,ST02,2026-07-15 14:00:00,day_pass,entry,G11,3.75
TX0005472,ST06,2026-08-16 00:00:00,smart_card,entry,G09,3.55
TX0005473,ST04,2026-07-03 02:00:00,smart_card,entry,G02,4.14
TX0005474,ST07,2026-08-13 15:00:00,smart_card,entry,G03,2.2
TX0005475,ST02,2026-06-24 02:00:00,smart_card,entry,G01,2.79
TX0005476,ST03,2026-07-21 11:00:00,single_ticket,entry,G02,1.65
TX0005477,ST02,2026-08-06 08:00:00,smart_card,exit,G02,3.64
TX0005478,ST09,2026-08-07 14:00:00,single_ticket,entry,G11,2.07
TX0005479,ST05,2026-06-25 21:00:00,day_pass,exit,G12,3.16
TX0005480,ST03,2026-06-30 11:00:00,monthly_pass,entry,G10,3.01
TX0005481,ST04,2026-07-13 14:00:00,monthly_pass,entry,G12,2.73
TX0005482,ST01,2026-08-15 14:00:00,smart_card,exit,G07,1.65
TX0005483,ST04,2026-07-11 11:00:00,monthly_pass,exit,G01,3.32
TX0005484,ST06,2026-07-13 00:00:00,smart_card,entry,G10,3.03
TX0005485,ST04,2026-06-24 18:00:00,smart_card,exit,G07,2.23
TX0005486,ST08,2026-07-30 03:00:00,monthly_pass,exit,G02,3.49
TX0005487,ST10,2026-08-12 19:00:00,smart_card,exit,G09,4.42
TX0005488,ST06,2026-07-11 04:00:00,smart_card,exit,G04,4.29
TX0005489,ST10,2026-07-30 02:00:00,smart_card,entry,G01,4.17
TX0005490,ST02,2026-07-22 10:00:00,smart_card,exit,G02,3.75
TX0005491,ST01,2026-07-17 22:00:00,single_ticket,exit,G01,3.9
TX0005492,ST10,2026-08-03 07:00:00,single_ticket,entry,G06,3.64
TX0005493,ST05,2026-08-02 03:00:00,smart_card,exit,G01,2.73
TX0005494,ST05,2026-06-22 07:00:00,smart_card,entry,G07,2.06
TX0005495,ST08,2026-08-11 14:00:00,smart_card,entry,G09,3.77
TX0005496,ST07,2026-08-11 06:00:00,smart_card,exit,G09,3.35
TX0005497,ST07,2026-06-26 11:00:00,smart_card,exit,G12,3.92
TX0005498,ST10,2026-07-21 06:00:00,smart_card,exit,G12,4.36
TX0005499,ST02,2026-07-22 08:00:00,monthly_pass,exit,G01,2.68
TX0005500,ST04,2026-07-10 23:00:00,day_pass,entry,G05,4.21
TX0005501,ST07,2026-08-07 07:00:00,smart_card,entry,G02,1.71
TX0005502,ST10,2026-08-09 03:00:00,smart_card,entry,G04,2.27
TX0005503,ST02,2026-07-15 17:00:00,monthly_pass,exit,G06,2.9
TX0005504,ST10,2026-07-25 17:00:00,single_ticket,entry,G11,4.32
TX0005505,ST03,2026-06-29 04:00:00,day_pass,entry,G06,4.42
TX0005506,ST06,2026-06-22 07:00:00,monthly_pass,entry,G03,3.03
TX0005507,ST09,2026-08-13 03:00:00,smart_card,entry,G03,3.25
TX0005508,ST08,2026-08-08 15:00:00,smart_card,exit,G10,2.85
TX0005509,ST07,2026-07-09 10:00:00,smart_card,exit,G03,4.18
TX0005510,ST09,2026-08-09 04:00:00,single_ticket,entry,G09,4.06
TX0005511,ST08,2026-07-18 23:00:00,monthly_pass,entry,G02,2.26
TX0005512,ST07,2026-06-27 07:00:00,smart_card,exit,G12,1.7
TX0005513,ST03,2026-07-01 04:00:00,monthly_pass,exit,G04,1.72
TX0005514,ST06,2026-08-20 10:00:00,single_ticket,entry,G12,4.2
TX0005515,ST03,2026-07-09 02:00:00,single_ticket,exit,G11,3.68
TX0005516,ST08,2026-08-07 17:00:00,single_ticket,exit,G07,2.02
TX0005517,ST07,2026-07-10 22:00:00,smart_card,entry,G06,3.61
TX0005518,ST10,2026-07-08 05:00:00,single_ticket,entry,G04,2.73
TX0005519,ST01,2026-08-15 22:00:00,day_pass,entry,G12,3.25
TX0005520,ST05,2026-07-21 21:00:00,single_ticket,exit,G12,3.3
TX0005521,ST10,2026-08-10 23:00:00,smart_card,entry,G11,3.55
TX0005522,ST06,2026-07-22 02:00:00,smart_card,entry,G11,2.35
TX0005523,ST03,2026-06-23 04:00:00,single_ticket,exit,G07,4.28
TX0005524,ST06,2026-06-29 16:00:00,monthly_pass,entry,G07,4.13
TX0005525,ST03,2026-07-11 02:00:00,smart_card,entry,G10,1.54
TX0005526,ST08,2026-07-24 02:00:00,smart_card,exit,G07,3.56
TX0005527,ST03,2026-06-29 10:00:00,smart_card,exit,G02,3.12
TX0005528,ST09,2026-07-05 15:00:00,day_pass,exit,G01,3.02
TX0005529,ST06,2026-07-21 21:00:00,smart_card,exit,G08,1.84
TX0005530,ST09,2026-08-12 20:00:00,smart_card,exit,G12,3.11
TX0005531,ST07,2026-07-25 03:00:00,single_ticket,exit,G12,3.71
TX0005532,ST06,2026-08-16 09:00:00,smart_card,exit,G05,1.54
TX0005533,ST02,2026-07-26 18:00:00,single_ticket,exit,G08,2.77
TX0005534,ST06,2026-07-02 04:00:00,smart_card,exit,G08,3.36
TX0005535,ST08,2026-08-14 09:00:00,single_ticket,exit,G06,1.95
TX0005536,ST07,2026-07-31 03:00:00,smart_card,exit,G08,4.47
TX0005537,ST10,2026-07-01 15:00:00,smart_card,entry,G08,3.56
TX0005538,ST08,2026-06-23 16:00:00,single_ticket,entry,G02,3.55
TX0005539,ST06,2026-06-24 18:00:00,smart_card,entry,G02,2.85
TX0005540,ST07,2026-07-24 07:00:00,smart_card,exit,G03,1.75
TX0005541,ST07,2026-08-09 13:00:00,smart_card,entry,G04,4.21
TX0005542,ST06,2026-06-29 12:00:00,single_ticket,entry,G09,1.67
TX0005543,ST04,2026-07-08 08:00:00,day_pass,exit,G04,3.83
TX0005544,ST10,2026-07-27 02:00:00,day_pass,exit,G09,2.01
TX0005545,ST02,2026-07-20 07:00:00,smart_card,exit,G02,3.66
TX0005546,ST09,2026-07-23 04:00:00,smart_card,entry,G07,2.97
TX0005547,ST02,2026-06-26 10:00:00,monthly_pass,entry,G09,2.86
TX0005548,ST04,2026-08-17 05:00:00,smart_card,exit,G10,4.5
TX0005549,ST02,2026-08-09 15:00:00,day_pass,entry,G08,4.49
TX0005550,ST10,2026-07-02 15:00:00,smart_card,exit,G10,1.66
TX0005551,ST04,2026-07-04 04:00:00,smart_card,entry,G11,4.19
TX0005552,ST07,2026-08-19 17:00:00,single_ticket,entry,G07,1.52
TX0005553,ST06,2026-08-20 15:00:00,smart_card,entry,G09,3.3
TX0005554,ST04,2026-07-10 09:00:00,single_ticket,exit,G03,3.96
TX0005555,ST06,2026-08-02 09:00:00,smart_card,entry,G10,2.46
TX0005556,ST04,2026-08-11 23:00:00,smart_card,entry,G03,3.61
TX0005557,ST08,2026-07-23 07:00:00,single_ticket,exit,G02,3.32
TX0005558,ST01,2026-07-13 21:00:00,day_pass,entry,G02,2.88
TX0005559,ST10,2026-06-25 11:00:00,smart_card,exit,G01,4.05
TX0005560,ST09,2026-07-26 09:00:00,smart_card,exit,G10,3.55
TX0005561,ST07,2026-07-09 12:00:00,monthly_pass,exit,G05,3.89
TX0005562,ST07,2026-08-21 03:00:00,smart_card,exit,G03,1.73
TX0005563,ST01,2026-08-06 17:00:00,smart_card,entry,G02,2.12
TX0005564,ST05,2026-07-05 20:00:00,smart_card,exit,G07,3.3
TX0005565,ST09,2026-07-07 13:00:00,day_pass,entry,G10,3.97
TX0005566,ST04,2026-07-16 22:00:00,smart_card,entry,G01,3.81
TX0005567,ST06,2026-07-29 03:00:00,smart_card,entry,G06,2.9
TX0005568,ST03,2026-07-29 08:00:00,smart_card,exit,G06,3.96
TX0005569,ST05,2026-06-26 11:00:00,smart_card,entry,G12,4.16
TX0005570,ST01,2026-08-07 10:00:00,smart_card,entry,G01,3.28
TX0005571,ST04,2026-07-06 04:00:00,smart_card,entry,G02,1.95
TX0005572,ST07,2026-07-31 14:00:00,smart_card,exit,G03,3.32
TX0005573,ST01,2026-08-04 11:00:00,smart_card,exit,G12,2.44
TX0005574,ST07,2026-06-25 19:00:00,smart_card,entry,G01,2.57
TX0005575,ST01,2026-06-23 01:00:00,smart_card,exit,G09,4.18
TX0005576,ST08,2026-07-21 17:00:00,smart_card,entry,G06,4.46
TX0005577,ST08,2026-07-23 08:00:00,single_ticket,exit,G10,3.63
TX0005578,ST04,2026-08-11 16:00:00,single_ticket,entry,G03,2.44
TX0005579,ST09,2026-06-23 10:00:00,smart_card,exit,G06,2.34
TX0005580,ST01,2026-07-31 03:00:00,smart_card,exit,G06,1.63
TX0005581,ST09,2026-07-25 22:00:00,smart_card,exit,G05,1.68
TX0005582,ST10,2026-06-24 16:00:00,monthly_pass,entry,G05,1.72
TX0005583,ST10,2026-07-19 03:00:00,monthly_pass,exit,G09,3.53
TX0005584,ST02,2026-07-04 03:00:00,smart_card,entry,G02,2.07
TX0005585,ST04,2026-06-29 07:00:00,monthly_pass,entry,G12,1.75
TX0005586,ST08,2026-07-02 00:00:00,smart_card,entry,G11,4.47
TX0005587,ST06,2026-08-14 18:00:00,single_ticket,entry,G01,3.64
TX0005588,ST02,2026-07-04 14:00:00,single_ticket,exit,G11,3.31
TX0005589,ST06,2026-07-24 06:00:00,smart_card,exit,G08,3.14
TX0005590,ST01,2026-07-15 14:00:00,single_ticket,entry,G12,4.37
TX0005591,ST09,2026-08-17 03:00:00,smart_card,exit,G03,3.35
TX0005592,ST10,2026-07-05 18:00:00,monthly_pass,entry,G11,1.61
TX0005593,ST08,2026-08-16 18:00:00,smart_card,exit,G05,3.27
TX0005594,ST01,2026-08-09 15:00:00,smart_card,entry,G06,2.79
TX0005595,ST06,2026-08-16 07:00:00,smart_card,exit,G07,4.5
TX0005596,ST07,2026-08-02 08:00:00,smart_card,exit,G10,2.96
TX0005597,ST05,2026-07-19 09:00:00,smart_card,exit,G03,3.85
TX0005598,ST02,2026-06-25 20:00:00,smart_card,exit,G01,3.96
TX0005599,ST09,2026-07-12 15:00:00,smart_card,entry,G01,1.66
TX0005600,ST06,2026-06-25 19:00:00,single_ticket,exit,G11,4.39
TX0005601,ST03,2026-06-24 07:00:00,single_ticket,entry,G01,3.06
TX0005602,ST01,2026-06-24 15:00:00,smart_card,exit,G01,3.99
TX0005603,ST06,2026-08-11 13:00:00,smart_card,entry,G01,3.42
TX0005604,ST07,2026-07-29 08:00:00,smart_card,exit,G04,2.85
TX0005605,ST10,2026-08-07 01:00:00,smart_card,entry,G01,2.32
TX0005606,ST04,2026-06-29 00:00:00,smart_card,exit,G06,2.06
TX0005607,ST02,2026-07-27 16:00:00,smart_card,exit,G02,3.64
TX0005608,ST08,2026-07-02 13:00:00,smart_card,exit,G04,1.73
TX0005609,ST09,2026-07-27 00:00:00,smart_card,entry,G06,2.23
TX0005610,ST06,2026-07-10 08:00:00,monthly_pass,exit,G06,3.08
TX0005611,ST09,2026-07-09 08:00:00,single_ticket,exit,G06,2.16
TX0005612,ST10,2026-06-26 12:00:00,monthly_pass,exit,G01,3.15
TX0005613,ST02,2026-06-30 22:00:00,single_ticket,exit,G01,2.58
TX0005614,ST10,2026-08-13 08:00:00,smart_card,entry,G10,2.31
TX0005615,ST06,2026-07-18 21:00:00,single_ticket,exit,G01,3.65
TX0005616,ST02,2026-08-14 17:00:00,monthly_pass,entry,G05,2.23
TX0005617,ST08,2026-06-26 13:00:00,monthly_pass,exit,G04,2.09
TX0005618,ST10,2026-08-04 00:00:00,single_ticket,exit,G01,2.01
TX0005619,ST06,2026-07-28 17:00:00,smart_card,exit,G01,2.11
TX0005620,ST06,2026-07-12 02:00:00,single_ticket,exit,G02,1.54
TX0005621,ST10,2026-07-22 10:00:00,smart_card,exit,G03,3.65
TX0005622,ST06,2026-07-14 06:00:00,smart_card,exit,G10,3.2
TX0005623,ST05,2026-07-31 14:00:00,smart_card,exit,G01,1.64
TX0005624,ST07,2026-07-26 15:00:00,smart_card,exit,G10,2.95
TX0005625,ST01,2026-08-02 19:00:00,smart_card,entry,G02,4.0
TX0005626,ST07,2026-07-08 07:00:00,monthly_pass,exit,G03,2.94
TX0005627,ST04,2026-06-30 21:00:00,single_ticket,exit,G08,4.5
TX0005628,ST03,2026-08-02 11:00:00,single_ticket,exit,G12,1.81
TX0005629,ST05,2026-07-18 00:00:00,day_pass,exit,G02,3.34
TX0005630,ST04,2026-08-04 07:00:00,smart_card,exit,G08,3.08
TX0005631,ST10,2026-08-12 05:00:00,single_ticket,entry,G06,3.26
TX0005632,ST03,2026-06-23 08:00:00,single_ticket,entry,G10,3.05
TX0005633,ST08,2026-07-03 06:00:00,smart_card,entry,G10,3.19
TX0005634,ST07,2026-07-23 20:00:00,smart_card,exit,G09,4.23
TX0005635,ST03,2026-07-19 15:00:00,single_ticket,entry,G01,2.59
TX0005636,ST10,2026-07-19 02:00:00,day_pass,entry,G04,3.48
TX0005637,ST01,2026-07-30 08:00:00,smart_card,entry,G04,2.17
TX0005638,ST04,2026-06-26 04:00:00,single_ticket,entry,G09,2.57
TX0005639,ST07,2026-08-12 22:00:00,single_ticket,exit,G08,3.11
TX0005640,ST09,2026-07-02 00:00:00,monthly_pass,exit,G07,3.63
TX0005641,ST02,2026-07-07 22:00:00,day_pass,exit,G03,4.24
TX0005642,ST10,2026-08-07 03:00:00,smart_card,exit,G02,3.61
TX0005643,ST03,2026-08-05 18:00:00,single_ticket,entry,G07,3.57
TX0005644,ST01,2026-07-06 06:00:00,monthly_pass,exit,G12,2.78
TX0005645,ST02,2026-07-18 13:00:00,smart_card,entry,G09,2.21
TX0005646,ST09,2026-08-01 00:00:00,day_pass,entry,G03,3.63
TX0005647,ST08,2026-06-23 15:00:00,smart_card,exit,G12,2.62
TX0005648,ST06,2026-07-28 13:00:00,smart_card,exit,G04,4.12
TX0005649,ST07,2026-07-27 04:00:00,single_ticket,exit,G12,4.09
TX0005650,ST03,2026-07-18 14:00:00,smart_card,exit,G10,1.74
TX0005651,ST02,2026-08-18 12:00:00,smart_card,entry,G02,1.62
TX0005652,ST08,2026-08-17 19:00:00,day_pass,entry,G01,2.88
TX0005653,ST07,2026-06-26 01:00:00,smart_card,exit,G11,2.17
TX0005654,ST05,2026-08-17 11:00:00,monthly_pass,entry,G01,2.22
TX0005655,ST08,2026-07-07 09:00:00,smart_card,entry,G01,2.73
TX0005656,ST08,2026-08-11 07:00:00,day_pass,exit,G06,3.84
TX0005657,ST01,2026-07-24 03:00:00,smart_card,entry,G06,2.0
TX0005658,ST03,2026-07-29 19:00:00,day_pass,entry,G06,4.36
TX0005659,ST06,2026-06-22 22:00:00,monthly_pass,entry,G06,3.32
TX0005660,ST01,2026-08-08 21:00:00,day_pass,exit,G03,3.8
TX0005661,ST09,2026-07-02 04:00:00,single_ticket,entry,G02,1.97
TX0005662,ST02,2026-08-05 19:00:00,smart_card,exit,G05,1.95
TX0005663,ST07,2026-07-26 12:00:00,monthly_pass,entry,G04,2.45
TX0005664,ST02,2026-07-26 22:00:00,smart_card,exit,G05,4.18
TX0005665,ST02,2026-08-20 09:00:00,smart_card,entry,G10,4.01
TX0005666,ST06,2026-07-15 09:00:00,smart_card,exit,G01,2.3
TX0005667,ST09,2026-07-27 17:00:00,single_ticket,entry,G03,2.75
TX0005668,ST04,2026-07-14 21:00:00,day_pass,exit,G11,3.0
TX0005669,ST10,2026-08-03 00:00:00,day_pass,exit,G08,2.47
TX0005670,ST06,2026-08-07 15:00:00,single_ticket,entry,G07,4.35
TX0005671,ST07,2026-07-12 08:00:00,single_ticket,exit,G12,3.54
TX0005672,ST06,2026-07-08 13:00:00,monthly_pass,exit,G05,2.79
TX0005673,ST04,2026-07-17 09:00:00,single_ticket,exit,G01,1.52
TX0005674,ST04,2026-07-01 01:00:00,smart_card,exit,G12,1.67
TX0005675,ST05,2026-06-28 09:00:00,monthly_pass,entry,G01,3.14
TX0005676,ST02,2026-07-01 21:00:00,monthly_pass,entry,G10,3.77
TX0005677,ST08,2026-07-31 21:00:00,single_ticket,entry,G04,3.35
TX0005678,ST05,2026-07-14 18:00:00,single_ticket,exit,G10,3.93
TX0005679,ST06,2026-08-16 11:00:00,monthly_pass,entry,G02,3.82
TX0005680,ST03,2026-08-10 04:00:00,day_pass,entry,G04,3.91
TX0005681,ST06,2026-06-29 01:00:00,smart_card,entry,G02,3.33
TX0005682,ST02,2026-07-07 13:00:00,monthly_pass,exit,G08,4.09
TX0005683,ST02,2026-07-27 00:00:00,single_ticket,exit,G05,2.51
TX0005684,ST03,2026-07-28 22:00:00,single_ticket,exit,G03,1.96
TX0005685,ST05,2026-08-11 03:00:00,smart_card,exit,G08,3.9
TX0005686,ST08,2026-06-25 09:00:00,smart_card,entry,G01,2.39
TX0005687,ST07,2026-07-27 13:00:00,smart_card,entry,G09,2.19
TX0005688,ST05,2026-07-02 04:00:00,smart_card,exit,G02,3.17
TX0005689,ST02,2026-07-17 10:00:00,smart_card,entry,G02,3.18
TX0005690,ST10,2026-07-29 07:00:00,single_ticket,exit,G04,1.73
TX0005691,ST07,2026-06-29 23:00:00,smart_card,exit,G07,3.37
TX0005692,ST04,2026-07-25 06:00:00,smart_card,entry,G11,2.18
TX0005693,ST01,2026-08-15 04:00:00,smart_card,exit,G09,1.9
TX0005694,ST06,2026-08-01 21:00:00,day_pass,exit,G05,4.39
TX0005695,ST04,2026-07-07 12:00:00,day_pass,exit,G08,2.37
TX0005696,ST03,2026-08-05 21:00:00,smart_card,exit,G10,2.73
TX0005697,ST05,2026-08-03 02:00:00,smart_card,entry,G06,1.93
TX0005698,ST03,2026-08-21 02:00:00,smart_card,exit,G09,4.34
TX0005699,ST07,2026-08-03 13:00:00,single_ticket,exit,G06,1.55
TX0005700,ST01,2026-07-10 17:00:00,day_pass,exit,G06,1.53
TX0005701,ST04,2026-08-11 04:00:00,day_pass,exit,G10,2.72
TX0005702,ST01,2026-07-27 23:00:00,monthly_pass,exit,G10,1.86
TX0005703,ST04,2026-06-27 04:00:00,day_pass,exit,G03,2.08
TX0005704,ST04,2026-08-02 22:00:00,smart_card,exit,G02,2.36
TX0005705,ST01,2026-07-27 06:00:00,smart_card,entry,G03,2.91
TX0005706,ST08,2026-07-16 10:00:00,smart_card,exit,G11,4.17
TX0005707,ST05,2026-07-21 01:00:00,smart_card,exit,G01,2.77
TX0005708,ST09,2026-08-05 08:00:00,smart_card,entry,G10,3.87
TX0005709,ST09,2026-08-07 09:00:00,smart_card,entry,G05,4.38
TX0005710,ST01,2026-08-02 15:00:00,smart_card,exit,G11,4.03
TX0005711,ST09,2026-08-14 10:00:00,smart_card,entry,G08,4.06
TX0005712,ST07,2026-06-22 16:00:00,day_pass,exit,G09,3.9
TX0005713,ST02,2026-06-26 23:00:00,smart_card,exit,G07,1.84
TX0005714,ST02,2026-07-14 10:00:00,smart_card,exit,G06,2.01
TX0005715,ST07,2026-06-24 09:00:00,smart_card,exit,G02,2.32
TX0005716,ST10,2026-07-17 20:00:00,single_ticket,entry,G04,3.52
TX0005717,ST07,2026-07-12 04:00:00,monthly_pass,exit,G12,2.76
TX0005718,ST05,2026-08-08 04:00:00,smart_card,entry,G06,3.01
TX0005719,ST10,2026-06-25 04:00:00,day_pass,exit,G05,3.94
TX0005720,ST02,2026-08-05 22:00:00,monthly_pass,entry,G12,1.6
TX0005721,ST04,2026-08-12 20:00:00,day_pass,exit,G01,4.1
TX0005722,ST02,2026-08-19 08:00:00,single_ticket,entry,G08,3.19
TX0005723,ST04,2026-07-08 01:00:00,smart_card,entry,G08,3.27
TX0005724,ST02,2026-08-03 02:00:00,smart_card,entry,G09,2.34
TX0005725,ST02,2026-07-25 06:00:00,single_ticket,exit,G01,1.99
TX0005726,ST03,2026-06-29 07:00:00,monthly_pass,exit,G10,3.22
TX0005727,ST09,2026-07-18 23:00:00,single_ticket,entry,G11,4.03
TX0005728,ST01,2026-07-08 21:00:00,smart_card,entry,G08,3.77
TX0005729,ST05,2026-08-07 13:00:00,smart_card,exit,G08,3.9
TX0005730,ST05,2026-08-14 07:00:00,smart_card,entry,G07,2.51
TX0005731,ST06,2026-07-21 20:00:00,monthly_pass,exit,G04,3.39
TX0005732,ST05,2026-08-19 05:00:00,smart_card,entry,G11,3.2
TX0005733,ST08,2026-06-27 15:00:00,smart_card,exit,G05,1.77
TX0005734,ST01,2026-08-03 20:00:00,single_ticket,entry,G10,3.12
TX0005735,ST03,2026-07-09 15:00:00,smart_card,exit,G02,1.5
TX0005736,ST05,2026-07-15 16:00:00,smart_card,entry,G02,3.71
TX0005737,ST10,2026-08-01 02:00:00,smart_card,entry,G06,4.17
TX0005738,ST10,2026-08-07 04:00:00,smart_card,exit,G01,4.16
TX0005739,ST05,2026-07-18 16:00:00,smart_card,exit,G07,2.47
TX0005740,ST06,2026-06-30 01:00:00,smart_card,entry,G07,3.33
TX0005741,ST03,2026-08-17 22:00:00,smart_card,entry,G02,3.74
TX0005742,ST04,2026-08-07 05:00:00,single_ticket,exit,G08,3.42
TX0005743,ST05,2026-07-09 14:00:00,single_ticket,entry,G09,1.54
TX0005744,ST07,2026-08-05 08:00:00,single_ticket,entry,G03,3.07
TX0005745,ST09,2026-06-25 15:00:00,single_ticket,entry,G04,3.04
TX0005746,ST09,2026-08-14 05:00:00,day_pass,exit,G10,3.93
TX0005747,ST03,2026-08-11 05:00:00,smart_card,entry,G01,3.91
TX0005748,ST01,2026-07-25 16:00:00,smart_card,exit,G08,3.48
TX0005749,ST02,2026-06-26 19:00:00,single_ticket,exit,G03,1.97
TX0005750,ST01,2026-08-03 06:00:00,smart_card,exit,G09,3.18
TX0005751,ST10,2026-08-19 14:00:00,smart_card,entry,G01,4.16
TX0005752,ST07,2026-07-09 01:00:00,smart_card,exit,G10,1.99
TX0005753,ST02,2026-08-15 06:00:00,monthly_pass,exit,G11,4.07
TX0005754,ST10,2026-06-27 14:00:00,day_pass,entry,G08,1.75
TX0005755,ST04,2026-07-24 12:00:00,smart_card,entry,G06,4.39
TX0005756,ST01,2026-07-19 05:00:00,smart_card,entry,G09,4.4
TX0005757,ST07,2026-07-16 23:00:00,smart_card,entry,G12,4.45
TX0005758,ST02,2026-08-20 11:00:00,smart_card,entry,G08,2.52
TX0005759,ST04,2026-07-19 12:00:00,smart_card,exit,G08,4.06
TX0005760,ST05,2026-07-31 15:00:00,smart_card,exit,G07,2.53
TX0005761,ST06,2026-08-19 07:00:00,single_ticket,entry,G01,1.8
TX0005762,ST08,2026-07-08 08:00:00,monthly_pass,entry,G02,2.79
TX0005763,ST01,2026-07-15 03:00:00,smart_card,entry,G03,3.91
TX0005764,ST08,2026-07-22 04:00:00,smart_card,entry,G01,1.57
TX0005765,ST04,2026-08-15 06:00:00,single_ticket,entry,G07,2.82
TX0005766,ST06,2026-08-16 08:00:00,smart_card,exit,G05,3.31
TX0005767,ST01,2026-07-01 00:00:00,smart_card,entry,G01,3.95
TX0005768,ST09,2026-07-13 21:00:00,smart_card,entry,G07,2.25
TX0005769,ST06,2026-08-03 00:00:00,single_ticket,exit,G08,1.83
TX0005770,ST02,2026-07-06 10:00:00,smart_card,exit,G03,2.11
TX0005771,ST08,2026-07-10 14:00:00,smart_card,entry,G11,3.34
TX0005772,ST03,2026-07-19 20:00:00,single_ticket,exit,G04,3.35
TX0005773,ST06,2026-07-17 13:00:00,smart_card,exit,G04,2.58
TX0005774,ST01,2026-08-21 03:00:00,monthly_pass,exit,G12,3.05
TX0005775,ST02,2026-08-06 00:00:00,smart_card,exit,G11,2.62
TX0005776,ST02,2026-08-20 17:00:00,smart_card,exit,G05,1.77
TX0005777,ST02,2026-08-02 15:00:00,smart_card,exit,G12,1.77
TX0005778,ST04,2026-07-22 10:00:00,monthly_pass,exit,G08,3.02
TX0005779,ST04,2026-07-11 21:00:00,smart_card,exit,G04,4.29
TX0005780,ST08,2026-07-07 20:00:00,smart_card,exit,G06,2.81
TX0005781,ST07,2026-07-03 01:00:00,smart_card,entry,G06,3.07
TX0005782,ST05,2026-06-24 18:00:00,monthly_pass,entry,G01,3.93
TX0005783,ST01,2026-08-15 23:00:00,monthly_pass,exit,G04,3.14
TX0005784,ST10,2026-08-09 11:00:00,single_ticket,exit,G08,1.66
TX0005785,ST05,2026-07-03 04:00:00,smart_card,entry,G04,2.63
TX0005786,ST07,2026-07-02 03:00:00,smart_card,exit,G08,1.57
TX0005787,ST03,2026-08-07 00:00:00,smart_card,exit,G01,4.26
TX0005788,ST01,2026-06-22 17:00:00,smart_card,entry,G03,4.44
TX0005789,ST05,2026-07-02 23:00:00,monthly_pass,entry,G03,2.17
TX0005790,ST01,2026-07-26 07:00:00,single_ticket,exit,G08,3.13
TX0005791,ST02,2026-08-17 05:00:00,smart_card,exit,G10,1.73
TX0005792,ST08,2026-07-12 14:00:00,day_pass,entry,G05,2.16
TX0005793,ST09,2026-07-31 15:00:00,smart_card,exit,G11,1.76
TX0005794,ST01,2026-07-11 02:00:00,smart_card,entry,G12,1.51
TX0005795,ST01,2026-08-04 22:00:00,smart_card,entry,G04,3.46
TX0005796,ST10,2026-08-02 19:00:00,smart_card,entry,G05,2.81
TX0005797,ST02,2026-07-01 05:00:00,smart_card,exit,G01,3.59
TX0005798,ST03,2026-07-16 06:00:00,smart_card,entry,G05,4.41
TX0005799,ST08,2026-07-16 01:00:00,monthly_pass,entry,G10,4.19
TX0005800,ST09,2026-08-05 15:00:00,monthly_pass,entry,G10,1.61
TX0005801,ST09,2026-08-10 12:00:00,smart_card,exit,G09,2.73
TX0005802,ST09,2026-08-01 22:00:00,day_pass,exit,G06,4.31
TX0005803,ST04,2026-07-26 08:00:00,smart_card,exit,G04,4.39
TX0005804,ST03,2026-06-23 09:00:00,smart_card,exit,G07,3.67
TX0005805,ST08,2026-07-16 04:00:00,smart_card,entry,G10,2.26
TX0005806,ST01,2026-07-31 09:00:00,smart_card,entry,G11,2.79
TX0005807,ST05,2026-07-10 19:00:00,smart_card,exit,G10,2.35
TX0005808,ST07,2026-07-01 11:00:00,single_ticket,entry,G06,2.26
TX0005809,ST08,2026-08-03 07:00:00,single_ticket,exit,G02,2.28
TX0005810,ST07,2026-08-11 20:00:00,smart_card,exit,G09,3.57
TX0005811,ST06,2026-07-27 07:00:00,smart_card,entry,G06,3.61
TX0005812,ST07,2026-07-15 01:00:00,single_ticket,exit,G01,3.21
TX0005813,ST04,2026-07-05 07:00:00,monthly_pass,exit,G03,4.32
TX0005814,ST06,2026-07-13 07:00:00,smart_card,entry,G12,3.78
