route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible,bikes_allowed
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8757","1-GEL-mjp-13.9.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8758","1-GEL-mjp-13.23.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8759","1-GEL-mjp-13.4.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8760","1-GEL-mjp-13.24.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8761","1-GEL-mjp-13.9.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8762","1-GEL-mjp-13.23.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8763","1-GEL-mjp-13.4.H","South Geelong","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8764","1-GEL-mjp-13.29.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8765","1-GEL-mjp-13.9.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8766","1-GEL-mjp-13.23.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8767","1-GEL-mjp-13.7.H","Marshall","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8768","1-GEL-mjp-13.29.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8770","1-GEL-mjp-13.23.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8771","1-GEL-mjp-13.12.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8772","1-GEL-mjp-13.29.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8773","1-GEL-mjp-13.13.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8774","1-GEL-mjp-13.23.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8775","1-GEL-mjp-13.21.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8776","1-GEL-mjp-13.29.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8777","1-GEL-mjp-13.19.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8778","1-GEL-mjp-13.25.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8779","1-GEL-mjp-13.11.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8780","1-GEL-mjp-13.29.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8781","1-GEL-mjp-13.17.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8782","1-GEL-mjp-13.23.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8783","1-GEL-mjp-13.20.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8784","1-GEL-mjp-13.29.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8785","1-GEL-mjp-13.14.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8786","1-GEL-mjp-13.23.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8787","1-GEL-mjp-13.20.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8788","1-GEL-mjp-13.29.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8789","1-GEL-mjp-13.15.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8790","1-GEL-mjp-13.23.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8791","1-GEL-mjp-13.18.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8792","1-GEL-mjp-13.29.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8794","1-GEL-mjp-13.25.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8795","1-GEL-mjp-13.16.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8796","1-GEL-mjp-13.29.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8797","1-GEL-mjp-13.10.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8799","1-GEL-mjp-13.8.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8800","1-GEL-mjp-13.33.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8802","1-GEL-mjp-13.26.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8803","1-GEL-mjp-13.8.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8804","1-GEL-mjp-13.26.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8807","1-GEL-mjp-13.8.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8808","1-GEL-mjp-13.26.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8811","1-GEL-mjp-13.8.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8812","1-GEL-mjp-13.26.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8813","1-GEL-mjp-13.8.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8814","1-GEL-mjp-13.26.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8815","1-GEL-mjp-13.8.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8816","1-GEL-mjp-13.26.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8817","1-GEL-mjp-13.8.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8818","1-GEL-mjp-13.26.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8820","1-GEL-mjp-13.26.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8904","1-GEL-mjp-13.22.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8906","1-GEL-mjp-13.22.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8908","1-GEL-mjp-13.22.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8910","1-GEL-mjp-13.22.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8912","1-GEL-mjp-13.22.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8916","1-GEL-mjp-13.22.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8933","1-GEL-mjp-13.2.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8935","1-GEL-mjp-13.2.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8937","1-GEL-mjp-13.2.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8939","1-GEL-mjp-13.2.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8941","1-GEL-mjp-13.2.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8943","1-GEL-mjp-13.2.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8945","1-GEL-mjp-13.1.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8947","1-GEL-mjp-13.2.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8949","1-GEL-mjp-13.2.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T0_8","01-GEL--13-T0-8951","1-GEL-mjp-13.2.H","Wyndham Vale","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8706","1-GEL-mjp-14.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8711","1-GEL-mjp-14.2.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8714","1-GEL-mjp-14.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8717","1-GEL-mjp-14.2.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8721","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8723","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8725","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8726","1-GEL-mjp-14.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8727","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8729","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8730","1-GEL-mjp-14.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8731","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8733","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8735","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8736","1-GEL-mjp-14.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8737","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8739","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8740","1-GEL-mjp-14.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8741","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8742","1-GEL-mjp-14.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8743","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8744","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8745","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8746","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8747","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8748","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8749","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8750","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8751","1-GEL-mjp-14.1.H","Marshall","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8752","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8753","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8754","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8755","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8756","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8757","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8758","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8759","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8760","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8761","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8762","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8763","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8764","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8765","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8766","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8767","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8768","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8769","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8770","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8772","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8773","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8774","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8776","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8778","1-GEL-mjp-14.5.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8779","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8780","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8781","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8782","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8783","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8784","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8786","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8787","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8788","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8790","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8792","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8793","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8794","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8795","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8796","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8797","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8799","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8800","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8801","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8802","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8803","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8804","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8805","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8806","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8807","1-GEL-mjp-14.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8808","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8809","1-GEL-mjp-14.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8810","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8811","1-GEL-mjp-14.2.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8812","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8813","1-GEL-mjp-14.2.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8814","1-GEL-mjp-14.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8815","1-GEL-mjp-14.2.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8816","1-GEL-mjp-14.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8817","1-GEL-mjp-14.2.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8818","1-GEL-mjp-14.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8820","1-GEL-mjp-14.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T2_2","01-GEL--14-T2-8822","1-GEL-mjp-14.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8711","1-GEL-mjp-15.2.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8717","1-GEL-mjp-15.2.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8720","1-GEL-mjp-15.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8721","1-GEL-mjp-15.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8723","1-GEL-mjp-15.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8725","1-GEL-mjp-15.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8726","1-GEL-mjp-15.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8727","1-GEL-mjp-15.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8729","1-GEL-mjp-15.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8730","1-GEL-mjp-15.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8731","1-GEL-mjp-15.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8733","1-GEL-mjp-15.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8735","1-GEL-mjp-15.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8736","1-GEL-mjp-15.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8737","1-GEL-mjp-15.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8739","1-GEL-mjp-15.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8740","1-GEL-mjp-15.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8741","1-GEL-mjp-15.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8742","1-GEL-mjp-15.6.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8743","1-GEL-mjp-15.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8744","1-GEL-mjp-15.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8745","1-GEL-mjp-15.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8746","1-GEL-mjp-15.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8747","1-GEL-mjp-15.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8748","1-GEL-mjp-15.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8749","1-GEL-mjp-15.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8750","1-GEL-mjp-15.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8751","1-GEL-mjp-15.1.H","Marshall","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8752","1-GEL-mjp-15.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8753","1-GEL-mjp-15.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8754","1-GEL-mjp-15.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8755","1-GEL-mjp-15.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8756","1-GEL-mjp-15.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8757","1-GEL-mjp-15.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8758","1-GEL-mjp-15.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8759","1-GEL-mjp-15.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8760","1-GEL-mjp-15.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8761","1-GEL-mjp-15.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8762","1-GEL-mjp-15.8.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8763","1-GEL-mjp-15.3.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8764","1-GEL-mjp-15.7.R","Southern Cross","1","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8765","1-GEL-mjp-15.4.H","Waurn Ponds","0","","1","1"
"aus:vic:vic-01-GEL:","T3_2","01-GEL--15-T3-8766","1-GEL-mjp-15.8.R","Southern Cross","1","","1","1"
