Unique ID,Datetime,Stop Name,Remote Unit,Line,Connecting Lines,Daytime Routes,North Direction Label,South Direction Label,Division,Structure,Borough,Neighborhood,Latitude,Longitude,Entries,Exits
11840,2017-06-25 00:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,58.0,45.0
11841,2017-06-25 00:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,32.0,129.0
11842,2017-06-25 00:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,98.0,54.0
11843,2017-06-25 00:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,65.0,64.0
11844,2017-06-25 00:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,93.0,110.0
11845,2017-06-25 04:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,421.0,120.0
11846,2017-06-25 04:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,255.0,280.0
11847,2017-06-25 04:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,101.0,121.0
11848,2017-06-25 04:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,100.0,103.0
11849,2017-06-25 04:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,550.0,336.0
11850,2017-06-25 04:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,131.0,80.0
11851,2017-06-25 04:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,90.0,107.0
11852,2017-06-25 04:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,42.0,59.0
11853,2017-06-25 04:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,126.0,31.0
11854,2017-06-25 04:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,26.0,63.0
11855,2017-06-25 04:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,61.0,56.0
11856,2017-06-25 04:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,62.0,96.0
11857,2017-06-25 04:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,35.0,64.0
11858,2017-06-25 04:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,76.0,76.0
11859,2017-06-25 08:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,1647.0,836.0
11860,2017-06-25 08:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,863.0,2148.0
11861,2017-06-25 08:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,795.0,186.0
11862,2017-06-25 08:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,151.0,125.0
11863,2017-06-25 08:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,1718.0,985.0
11864,2017-06-25 08:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,440.0,313.0
11865,2017-06-25 08:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,484.0,296.0
11866,2017-06-25 08:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,577.0,621.0
11867,2017-06-25 08:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,680.0,562.0
11868,2017-06-25 08:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,685.0,572.0
11869,2017-06-25 08:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,701.0,166.0
11870,2017-06-25 08:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,115.0,453.0
11871,2017-06-25 08:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,344.0,250.0
11872,2017-06-25 08:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,478.0,195.0
11873,2017-06-25 12:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,2259.0,2954.0
11874,2017-06-25 12:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,1784.0,2149.0
11875,2017-06-25 12:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,422.0,202.0
11876,2017-06-25 12:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,684.0,437.0
11877,2017-06-25 12:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,998.0,2344.0
11878,2017-06-25 12:00:00,103 St,R180,Lexington Av,6,6,,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,755.0,418.0
11879,2017-06-25 12:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,164.0,607.0
11880,2017-06-25 12:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,214.0,413.0
11881,2017-06-25 12:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,215.0,168.0
11882,2017-06-25 12:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,524.0,230.0
11883,2017-06-25 12:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,167.0,83.0
11884,2017-06-25 12:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,376.0,650.0
11885,2017-06-25 12:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,740.0,137.0
11886,2017-06-25 12:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,168.0,631.0
11887,2017-06-25 16:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,3080.0,1435.0
11888,2017-06-25 16:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,3470.0,1623.0
11889,2017-06-25 16:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,489.0,98.0
11890,2017-06-25 16:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,518.0,306.0
11891,2017-06-25 16:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,2470.0,1276.0
11892,2017-06-25 16:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,653.0,200.0
11893,2017-06-25 16:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,317.0,546.0
11894,2017-06-25 16:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,236.0,377.0
11895,2017-06-25 16:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,256.0,201.0
11896,2017-06-25 16:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,450.0,157.0
11897,2017-06-25 16:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,278.0,92.0
11898,2017-06-25 16:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,373.0,486.0
11899,2017-06-25 16:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,435.0,188.0
11900,2017-06-25 16:00:00,St George,R014,Staten Island,SIR,SIR,,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,664.0,517.0
11901,2017-06-25 20:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,2568.0,1932.0
11902,2017-06-25 20:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,3484.0,2788.0
11903,2017-06-25 20:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,211.0,189.0
11904,2017-06-25 20:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,304.0,624.0
11905,2017-06-25 20:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,2708.0,1038.0
11906,2017-06-25 20:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,407.0,583.0
11907,2017-06-25 20:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,488.0,193.0
11908,2017-06-25 20:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,232.0,540.0
11909,2017-06-25 20:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,753.0,579.0
11910,2017-06-25 20:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,459.0,531.0
11911,2017-06-25 20:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,645.0,100.0
11912,2017-06-25 20:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,607.0,412.0
11913,2017-06-25 20:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,594.0,146.0
11914,2017-06-25 20:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,345.0,432.0
11915,2017-06-26 00:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,,IRT,Subway,M,Midtown,40.751776,-73.976848,411.0,412.0
11916,2017-06-26 00:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,205.0,320.0
11917,2017-06-26 00:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,134.0,73.0
11918,2017-06-26 00:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,186.0,136.0
11919,2017-06-26 00:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,266.0,181.0
11920,2017-06-26 00:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,139.0,29.0
11921,2017-06-26 00:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,71.0,24.0
11922,2017-06-26 00:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,174.0,73.0
11923,2017-06-26 00:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,149.0,133.0
11924,2017-06-26 00:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,128.0,29.0
11925,2017-06-26 00:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,177.0,97.0
11926,2017-06-26 00:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,125.0,95.0
11927,2017-06-26 00:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,31.0,140.0
11928,2017-06-26 00:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,37.0,43.0
11929,2017-06-26 04:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,206.0,499.0
11930,2017-06-26 04:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,381.0,489.0
11931,2017-06-26 04:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,73.0,128.0
11932,2017-06-26 04:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,71.0,63.0
11933,2017-06-26 04:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,539.0,308.0
11934,2017-06-26 04:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,136.0,102.0
11935,2017-06-26 04:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,118.0,51.0
11936,2017-06-26 04:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,197.0,97.0
11937,2017-06-26 04:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,39.0,97.0
11938,2017-06-26 04:00:00,116 St,R182,Lexington Av,6,6,,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,180.0,35.0
11939,2017-06-26 04:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,181.0,43.0
11940,2017-06-26 04:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,164.0,113.0
11941,2017-06-26 04:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,97.0,127.0
11942,2017-06-26 04:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,79.0,150.0
11943,2017-06-26 08:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,2536.0,1425.0
11944,2017-06-26 08:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,2525.0,661.0
11945,2017-06-26 08:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,178.0,325.0
11946,2017-06-26 08:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,154.0,331.0
11947,2017-06-26 08:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,2788.0,1514.0
11948,2017-06-26 08:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,508.0,238.0
11949,2017-06-26 08:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,766.0,597.0
11950,2017-06-26 08:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,441.0,565.0
11951,2017-06-26 08:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,148.0,388.0
11952,2017-06-26 08:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,329.0,515.0
11953,2017-06-26 08:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,771.0,236.0
11954,2017-06-26 08:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,Coney Island,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,114.0,466.0
11955,2017-06-26 08:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,Norwood,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,476.0,308.0
11956,2017-06-26 08:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,656.0,417.0
11957,2017-06-26 12:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,1790.0,1178.0
11958,2017-06-26 12:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,1855.0,739.0
11959,2017-06-26 12:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,754.0,601.0
11960,2017-06-26 12:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,644.0,332.0
11961,2017-06-26 12:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,3427.0,2811.0
11962,2017-06-26 12:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,737.0,200.0
11963,2017-06-26 12:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,239.0,641.0
11964,2017-06-26 12:00:00,103 St,R314,8th Av - Fulton St,BC,BC,Uptown Bronx,Downtown Brooklyn,IND,Subway,M,Upper West Side,40.796092,-73.961454,150.0,552.0
11965,2017-06-26 12:00:00,111 St,R355,Liberty Av,A,A,Manhattan,Lefferts Blvd,IND,Elevated,Q,South Ozone Park,40.684331,-73.832163,611.0,318.0
11966,2017-06-26 12:00:00,116 St,R182,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.798629,-73.941617,615.0,393.0
11967,2017-06-26 12:00:00,Flushing - Main St,R055,Flushing,7,7,Main St Flushing,Manhattan,IRT,Subway,Q,Flushing,40.7596,-73.83,423.0,535.0
11968,2017-06-26 12:00:00,Atlantic Av - Barclays Ctr,R057,Brighton,2-3-4-5-B-D-N-Q-R,2 3 4 5 B D N Q R,Manhattan,,BMT,Subway,B,Downtown Brooklyn,40.6839,-73.9788,447.0,85.0
11969,2017-06-26 12:00:00,161 St - Yankee Stadium,R098,Concourse,4-B-D,4 B D,,Manhattan,IND,Elevated,Bx,Highbridge,40.8279,-73.9256,104.0,470.0
11970,2017-06-26 12:00:00,St George,R014,Staten Island,SIR,SIR,Ferry Terminal,Tottenville,SIR,Open Cut,SI,St George,40.6437,-74.0736,586.0,84.0
11971,2017-06-26 16:00:00,Grand Central–42 St,R047,42 St Shuttle,4-5-6-7-S,4 5 6 7 S,Uptown Bronx,Downtown,IRT,Subway,M,Midtown,40.751776,-73.976848,2095.0,2400.0
11972,2017-06-26 16:00:00,34 St - Penn Station,R012,Broadway - 7Av,1-2-3-A-C-E,1 2 3,Uptown Bronx,Downtown Brooklyn,IRT,Subway,M,Midtown,40.750373,-73.991057,2778.0,2854.0
11973,2017-06-26 16:00:00,34 St - Herald Sq,R022,Broadway,B-D-F-M-N-Q-R-W,B D F M N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Midtown,40.749719,-73.987823,237.0,309.0
11974,2017-06-26 16:00:00,14 St - Union Sq,R020,Canarsie,4-5-6-L-N-Q-R-W,4 5 6 L N Q R W,Uptown Queens,Downtown Brooklyn,BMT,Subway,M,Gramercy,40.735736,-73.990568,305.0,470.0
11975,2017-06-26 16:00:00,Times Sq - 42 St,R033,Broadway - 7Av,1-2-3-7-N-Q-R-W-S,1 2 3 7 N Q R W S,Uptown Queens,Downtown Brooklyn,IRT,Subway,M,Times Square,40.75529,-73.987495,1426.0,2589.0
11976,2017-06-26 16:00:00,103 St,R180,Lexington Av,6,6,Uptown Bronx,Downtown,IRT,Subway,M,East Harlem,40.7906,-73.947478,178.0,454.0
11977,2017-06-26 16:00:00,103 St,R191,Broadway - 7Av,1,1,Uptown Bronx,Downtown,IRT,Subway,M,Upper West Side,40.799446,-73.968379,471.0,383.0
