timestamp,station_id,station_name,day_of_week,hour_of_day,is_weekend,is_peak_hour,entry_count,exit_count,current_occupancy,max_capacity,occupancy_pct,congestion_level
2026-08-25 06:00:00,STN_006,Financial District,1,6,0,0,215,236,506,1300,38.9,Low
2026-08-25 07:00:00,STN_001,Central Hub,1,7,0,0,277,281,595,1200,49.6,Medium
2026-08-25 07:00:00,STN_002,Tech Park,1,7,0,0,162,159,388,1000,38.8,Low
2026-08-25 07:00:00,STN_003,Airport Terminal,1,7,0,0,415,225,719,1500,47.9,Medium
2026-08-25 07:00:00,STN_004,City Center,1,7,0,0,242,134,425,1100,38.6,Low
2026-08-25 07:00:00,STN_005,University Junction,1,7,0,0,200,134,354,900,39.3,Low
2026-08-25 07:00:00,STN_006,Financial District,1,7,0,0,193,130,407,1300,31.3,Low
2026-08-25 08:00:00,STN_001,Central Hub,1,8,0,1,592,331,1099,1200,91.6,Critical
2026-08-25 08:00:00,STN_002,Tech Park,1,8,0,0,221,144,431,1000,43.1,Low
2026-08-25 08:00:00,STN_003,Airport Terminal,1,8,0,0,410,256,805,1500,53.7,Medium
2026-08-25 08:00:00,STN_004,City Center,1,8,0,0,252,220,449,1100,40.8,Low
2026-08-25 08:00:00,STN_005,University Junction,1,8,0,1,387,256,651,900,72.3,High
2026-08-25 08:00:00,STN_006,Financial District,1,8,0,1,389,345,968,1300,74.5,High
2026-08-25 09:00:00,STN_001,Central Hub,1,9,0,1,479,515,1093,1200,91.1,Critical
2026-08-25 09:00:00,STN_002,Tech Park,1,9,0,1,426,294,838,1000,83.8,High
2026-08-25 09:00:00,STN_003,Airport Terminal,1,9,0,0,328,227,690,1500,46.0,Medium
2026-08-25 09:00:00,STN_004,City Center,1,9,0,0,259,152,435,1100,39.5,Low
2026-08-25 09:00:00,STN_005,University Junction,1,9,0,1,323,304,666,900,74.0,High
2026-08-25 09:00:00,STN_006,Financial District,1,9,0,1,391,358,848,1300,65.2,Medium
2026-08-25 10:00:00,STN_001,Central Hub,1,10,0,1,543,429,966,1200,80.5,High
2026-08-25 10:00:00,STN_002,Tech Park,1,10,0,0,166,102,293,1000,29.3,Low
2026-08-25 10:00:00,STN_003,Airport Terminal,1,10,0,0,396,290,761,1500,50.7,Medium
2026-08-25 10:00:00,STN_004,City Center,1,10,0,0,183,170,379,1100,34.5,Low
2026-08-25 10:00:00,STN_005,University Junction,1,10,0,0,102,82,217,900,24.1,Low
2026-08-25 10:00:00,STN_006,Financial District,1,10,0,0,154,121,272,1300,20.9,Low
2026-08-25 11:00:00,STN_001,Central Hub,1,11,0,0,205,165,450,1200,37.5,Low
2026-08-25 11:00:00,STN_002,Tech Park,1,11,0,0,105,78,249,1000,24.9,Low
2026-08-25 11:00:00,STN_003,Airport Terminal,1,11,0,1,691,603,1253,1500,83.5,High
2026-08-25 11:00:00,STN_004,City Center,1,11,0,0,227,134,420,1100,38.2,Low
2026-08-25 11:00:00,STN_005,University Junction,1,11,0,0,128,136,274,900,30.4,Low
2026-08-25 11:00:00,STN_006,Financial District,1,11,0,0,114,121,265,1300,20.4,Low
2026-08-25 12:00:00,STN_001,Central Hub,1,12,0,0,272,284,582,1200,48.5,Medium
2026-08-25 12:00:00,STN_002,Tech Park,1,12,0,0,129,120,292,1000,29.2,Low
2026-08-25 12:00:00,STN_003,Airport Terminal,1,12,0,1,583,352,999,1500,66.6,Medium
2026-08-25 12:00:00,STN_004,City Center,1,12,0,0,158,128,339,1100,30.8,Low
2026-08-25 12:00:00,STN_005,University Junction,1,12,0,0,200,169,348,900,38.7,Low
2026-08-25 12:00:00,STN_006,Financial District,1,12,0,0,215,161,370,1300,28.5,Low
2026-08-25 13:00:00,STN_001,Central Hub,1,13,0,0,198,160,382,1200,31.8,Low
2026-08-25 13:00:00,STN_002,Tech Park,1,13,0,0,124,72,220,1000,22.0,Low
2026-08-25 13:00:00,STN_003,Airport Terminal,1,13,0,1,546,602,1214,1500,80.9,High
2026-08-25 13:00:00,STN_004,City Center,1,13,0,0,314,231,534,1100,48.5,Medium
2026-08-25 13:00:00,STN_005,University Junction,1,13,0,0,126,90,285,900,31.7,Low
2026-08-25 13:00:00,STN_006,Financial District,1,13,0,0,142,145,293,1300,22.5,Low
2026-08-25 14:00:00,STN_001,Central Hub,1,14,0,0,185,147,446,1200,37.2,Low
2026-08-25 14:00:00,STN_002,Tech Park,1,14,0,0,208,172,449,1000,44.9,Low
2026-08-25 14:00:00,STN_003,Airport Terminal,1,14,0,1,598,417,1268,1500,84.5,High
2026-08-25 14:00:00,STN_004,City Center,1,14,0,0,221,216,464,1100,42.2,Low
2026-08-25 14:00:00,STN_005,University Junction,1,14,0,0,110,121,260,900,28.9,Low
2026-08-25 14:00:00,STN_006,Financial District,1,14,0,0,205,220,453,1300,34.8,Low
2026-08-25 15:00:00,STN_001,Central Hub,1,15,0,0,275,248,581,1200,48.4,Medium
2026-08-25 15:00:00,STN_002,Tech Park,1,15,0,0,128,88,231,1000,23.1,Low
2026-08-25 15:00:00,STN_003,Airport Terminal,1,15,0,1,491,368,981,1500,65.4,Medium
2026-08-25 15:00:00,STN_004,City Center,1,15,0,0,198,139,460,1100,41.8,Low
2026-08-25 15:00:00,STN_005,University Junction,1,15,0,0,151,123,294,900,32.7,Low
2026-08-25 15:00:00,STN_006,Financial District,1,15,0,0,138,124,292,1300,22.5,Low
2026-08-25 16:00:00,STN_001,Central Hub,1,16,0,0,256,216,449,1200,37.4,Low
2026-08-25 16:00:00,STN_002,Tech Park,1,16,0,0,138,94,231,1000,23.1,Low
2026-08-25 16:00:00,STN_003,Airport Terminal,1,16,0,0,293,208,609,1500,40.6,Low
2026-08-25 16:00:00,STN_004,City Center,1,16,0,1,370,394,880,1100,80.0,High
2026-08-25 16:00:00,STN_005,University Junction,1,16,0,0,150,111,254,900,28.2,Low
2026-08-25 16:00:00,STN_006,Financial District,1,16,0,0,251,204,448,1300,34.5,Low
2026-08-25 17:00:00,STN_001,Central Hub,1,17,0,1,549,511,1032,1200,86.0,Critical
2026-08-25 17:00:00,STN_002,Tech Park,1,17,0,0,106,69,222,1000,22.2,Low
2026-08-25 17:00:00,STN_003,Airport Terminal,1,17,0,0,313,324,734,1500,48.9,Medium
2026-08-25 17:00:00,STN_004,City Center,1,17,0,1,409,275,858,1100,78.0,High
2026-08-25 17:00:00,STN_005,University Junction,1,17,0,1,219,174,507,900,56.3,Medium
2026-08-25 17:00:00,STN_006,Financial District,1,17,0,1,522,397,878,1300,67.5,Medium
2026-08-25 18:00:00,STN_001,Central Hub,1,18,0,1,567,310,1014,1200,84.5,High
2026-08-25 18:00:00,STN_002,Tech Park,1,18,0,1,438,300,922,1000,92.2,Critical
2026-08-25 18:00:00,STN_003,Airport Terminal,1,18,0,0,453,340,865,1500,57.7,Medium
2026-08-25 18:00:00,STN_004,City Center,1,18,0,1,456,301,795,1100,72.3,High
2026-08-25 18:00:00,STN_005,University Junction,1,18,0,1,235,282,582,900,64.7,Medium
2026-08-25 18:00:00,STN_006,Financial District,1,18,0,1,508,299,869,1300,66.8,Medium
2026-08-25 19:00:00,STN_001,Central Hub,1,19,0,1,499,305,924,1200,77.0,High
2026-08-25 19:00:00,STN_002,Tech Park,1,19,0,0,129,95,267,1000,26.7,Low
2026-08-25 19:00:00,STN_003,Airport Terminal,1,19,0,0,459,315,795,1500,53.0,Medium
2026-08-25 19:00:00,STN_004,City Center,1,19,0,1,525,372,888,1100,80.7,High
2026-08-25 19:00:00,STN_005,University Junction,1,19,0,0,126,75,222,900,24.7,Low
2026-08-25 19:00:00,STN_006,Financial District,1,19,0,0,194,101,332,1300,25.5,Low
2026-08-25 20:00:00,STN_001,Central Hub,1,20,0,0,208,208,438,1200,36.5,Low
2026-08-25 20:00:00,STN_002,Tech Park,1,20,0,0,123,104,230,1000,23.0,Low
2026-08-25 20:00:00,STN_003,Airport Terminal,1,20,0,0,399,386,834,1500,55.6,Medium
2026-08-25 20:00:00,STN_004,City Center,1,20,0,1,457,309,872,1100,79.3,High
2026-08-25 20:00:00,STN_005,University Junction,1,20,0,0,172,150,316,900,35.1,Low
2026-08-25 20:00:00,STN_006,Financial District,1,20,0,0,185,128,397,1300,30.5,Low
2026-08-25 21:00:00,STN_001,Central Hub,1,21,0,0,187,167,379,1200,31.6,Low
2026-08-25 21:00:00,STN_002,Tech Park,1,21,0,0,190,104,342,1000,34.2,Low
2026-08-25 21:00:00,STN_003,Airport Terminal,1,21,0,0,404,327,795,1500,53.0,Medium
2026-08-25 21:00:00,STN_004,City Center,1,21,0,0,245,167,428,1100,38.9,Low
2026-08-25 21:00:00,STN_005,University Junction,1,21,0,0,148,102,270,900,30.0,Low
2026-08-25 21:00:00,STN_006,Financial District,1,21,0,0,246,203,510,1300,39.2,Low
2026-08-25 22:00:00,STN_001,Central Hub,1,22,0,0,166,149,416,1200,34.7,Low
2026-08-25 22:00:00,STN_002,Tech Park,1,22,0,0,101,83,207,1000,20.7,Low
2026-08-25 22:00:00,STN_003,Airport Terminal,1,22,0,0,331,283,813,1500,54.2,Medium
2026-08-25 22:00:00,STN_004,City Center,1,22,0,0,298,174,566,1100,51.5,Medium
2026-08-25 22:00:00,STN_005,University Junction,1,22,0,0,195,160,334,900,37.1,Low
2026-08-25 22:00:00,STN_006,Financial District,1,22,0,0,115,88,267,1300,20.5,Low
2026-08-26 06:00:00,STN_001,Central Hub,2,6,0,0,181,129,351,1200,29.2,Low
2026-08-26 06:00:00,STN_002,Tech Park,2,6,0,0,151,147,363,1000,36.3,Low
2026-08-26 06:00:00,STN_003,Airport Terminal,2,6,0,0,512,394,876,1500,58.4,Medium
2026-08-26 06:00:00,STN_004,City Center,2,6,0,0,224,183,556,1100,50.5,Medium
2026-08-26 06:00:00,STN_005,University Junction,2,6,0,0,84,65,182,900,20.2,Low
2026-08-26 06:00:00,STN_006,Financial District,2,6,0,0,186,154,450,1300,34.6,Low
2026-08-26 07:00:00,STN_001,Central Hub,2,7,0,0,252,162,539,1200,44.9,Low
2026-08-26 07:00:00,STN_002,Tech Park,2,7,0,0,133,96,257,1000,25.7,Low
2026-08-26 07:00:00,STN_003,Airport Terminal,2,7,0,0,281,205,643,1500,42.9,Low
2026-08-26 07:00:00,STN_004,City Center,2,7,0,0,159,154,392,1100,35.6,Low
2026-08-26 07:00:00,STN_005,University Junction,2,7,0,0,112,97,250,900,27.8,Low
2026-08-26 07:00:00,STN_006,Financial District,2,7,0,0,217,198,482,1300,37.1,Low
2026-08-26 08:00:00,STN_001,Central Hub,2,8,0,1,387,298,904,1200,75.3,High
2026-08-26 08:00:00,STN_002,Tech Park,2,8,0,0,149,180,364,1000,36.4,Low
2026-08-26 08:00:00,STN_003,Airport Terminal,2,8,0,0,284,259,638,1500,42.5,Low
2026-08-26 08:00:00,STN_004,City Center,2,8,0,0,222,180,453,1100,41.2,Low
2026-08-26 08:00:00,STN_005,University Junction,2,8,0,1,238,256,580,900,64.4,Medium
2026-08-26 08:00:00,STN_006,Financial District,2,8,0,1,335,306,752,1300,57.8,Medium
2026-08-26 09:00:00,STN_001,Central Hub,2,9,0,1,458,402,941,1200,78.4,High
2026-08-26 09:00:00,STN_002,Tech Park,2,9,0,1,404,412,913,1000,91.3,Critical
2026-08-26 09:00:00,STN_003,Airport Terminal,2,9,0,0,331,293,667,1500,44.5,Low
2026-08-26 09:00:00,STN_004,City Center,2,9,0,0,269,173,523,1100,47.5,Medium
2026-08-26 09:00:00,STN_005,University Junction,2,9,0,1,290,299,665,900,73.9,High
2026-08-26 09:00:00,STN_006,Financial District,2,9,0,1,512,377,949,1300,73.0,High
2026-08-26 10:00:00,STN_001,Central Hub,2,10,0,1,511,362,902,1200,75.2,High
2026-08-26 10:00:00,STN_002,Tech Park,2,10,0,0,146,135,294,1000,29.4,Low
2026-08-26 10:00:00,STN_003,Airport Terminal,2,10,0,0,295,313,632,1500,42.1,Low
2026-08-26 10:00:00,STN_004,City Center,2,10,0,0,204,107,349,1100,31.7,Low
2026-08-26 10:00:00,STN_005,University Junction,2,10,0,0,89,77,200,900,22.2,Low
2026-08-26 10:00:00,STN_006,Financial District,2,10,0,0,191,169,372,1300,28.6,Low
2026-08-26 11:00:00,STN_001,Central Hub,2,11,0,0,318,222,563,1200,46.9,Medium
2026-08-26 11:00:00,STN_002,Tech Park,2,11,0,0,154,97,281,1000,28.1,Low
2026-08-26 11:00:00,STN_003,Airport Terminal,2,11,0,1,709,482,1183,1500,78.9,High
2026-08-26 11:00:00,STN_004,City Center,2,11,0,0,223,162,418,1100,38.0,Low
2026-08-26 11:00:00,STN_005,University Junction,2,11,0,0,93,59,185,900,20.6,Low
2026-08-26 11:00:00,STN_006,Financial District,2,11,0,0,137,103,335,1300,25.8,Low
2026-08-26 12:00:00,STN_001,Central Hub,2,12,0,0,169,132,390,1200,32.5,Low
2026-08-26 12:00:00,STN_002,Tech Park,2,12,0,0,145,124,253,1000,25.3,Low
2026-08-26 12:00:00,STN_003,Airport Terminal,2,12,0,1,605,478,1042,1500,69.5,Medium
2026-08-26 12:00:00,STN_004,City Center,2,12,0,0,206,153,373,1100,33.9,Low
2026-08-26 12:00:00,STN_005,University Junction,2,12,0,0,87,81,203,900,22.6,Low
2026-08-26 12:00:00,STN_006,Financial District,2,12,0,0,264,183,471,1300,36.2,Low
2026-08-26 13:00:00,STN_001,Central Hub,2,13,0,0,189,203,422,1200,35.2,Low
2026-08-26 13:00:00,STN_002,Tech Park,2,13,0,0,114,84,200,1000,20.0,Low
2026-08-26 13:00:00,STN_003,Airport Terminal,2,13,0,1,525,457,993,1500,66.2,Medium
2026-08-26 13:00:00,STN_004,City Center,2,13,0,0,266,189,502,1100,45.6,Medium
2026-08-26 13:00:00,STN_005,University Junction,2,13,0,0,111,106,259,900,28.8,Low
2026-08-26 13:00:00,STN_006,Financial District,2,13,0,0,128,118,274,1300,21.1,Low
2026-08-26 14:00:00,STN_001,Central Hub,2,14,0,0,303,250,544,1200,45.3,Medium
2026-08-26 14:00:00,STN_002,Tech Park,2,14,0,0,146,100,288,1000,28.8,Low
2026-08-26 14:00:00,STN_003,Airport Terminal,2,14,0,1,505,442,1102,1500,73.5,High
2026-08-26 14:00:00,STN_004,City Center,2,14,0,0,148,145,339,1100,30.8,Low
2026-08-26 14:00:00,STN_005,University Junction,2,14,0,0,99,85,204,900,22.7,Low
2026-08-26 14:00:00,STN_006,Financial District,2,14,0,0,217,155,408,1300,31.4,Low
2026-08-26 15:00:00,STN_001,Central Hub,2,15,0,0,185,182,374,1200,31.2,Low
2026-08-26 15:00:00,STN_002,Tech Park,2,15,0,0,133,90,262,1000,26.2,Low
2026-08-26 15:00:00,STN_003,Airport Terminal,2,15,0,1,414,310,1020,1500,68.0,Medium
2026-08-26 15:00:00,STN_004,City Center,2,15,0,0,245,178,446,1100,40.5,Low
2026-08-26 15:00:00,STN_005,University Junction,2,15,0,0,147,120,314,900,34.9,Low
2026-08-26 15:00:00,STN_006,Financial District,2,15,0,0,210,173,427,1300,32.8,Low
2026-08-26 16:00:00,STN_001,Central Hub,2,16,0,0,216,129,416,1200,34.7,Low
2026-08-26 16:00:00,STN_002,Tech Park,2,16,0,0,199,156,400,1000,40.0,Low
2026-08-26 16:00:00,STN_003,Airport Terminal,2,16,0,0,355,243,664,1500,44.3,Low
2026-08-26 16:00:00,STN_004,City Center,2,16,0,1,469,338,904,1100,82.2,High
2026-08-26 16:00:00,STN_005,University Junction,2,16,0,0,144,119,325,900,36.1,Low
2026-08-26 16:00:00,STN_006,Financial District,2,16,0,0,234,183,429,1300,33.0,Low
2026-08-26 17:00:00,STN_001,Central Hub,2,17,0,1,510,437,1091,1200,90.9,Critical
2026-08-26 17:00:00,STN_002,Tech Park,2,17,0,0,226,162,403,1000,40.3,Low
2026-08-26 17:00:00,STN_003,Airport Terminal,2,17,0,0,341,402,815,1500,54.3,Medium
2026-08-26 17:00:00,STN_004,City Center,2,17,0,1,376,280,848,1100,77.1,High
2026-08-26 17:00:00,STN_005,University Junction,2,17,0,1,240,272,588,900,65.3,Medium
2026-08-26 17:00:00,STN_006,Financial District,2,17,0,1,448,266,863,1300,66.4,Medium
2026-08-26 18:00:00,STN_001,Central Hub,2,18,0,1,506,496,1025,1200,85.4,Critical
2026-08-26 18:00:00,STN_002,Tech Park,2,18,0,1,452,308,933,1000,93.3,Critical
2026-08-26 18:00:00,STN_003,Airport Terminal,2,18,0,0,388,383,807,1500,53.8,Medium
2026-08-26 18:00:00,STN_004,City Center,2,18,0,1,495,298,879,1100,79.9,High
2026-08-26 18:00:00,STN_005,University Junction,2,18,0,1,323,279,588,900,65.3,Medium
2026-08-26 18:00:00,STN_006,Financial District,2,18,0,1,494,254,845,1300,65.0,Medium
2026-08-26 19:00:00,STN_001,Central Hub,2,19,0,1,556,460,1139,1200,94.9,Critical
2026-08-26 19:00:00,STN_002,Tech Park,2,19,0,0,162,150,394,1000,39.4,Low
2026-08-26 19:00:00,STN_003,Airport Terminal,2,19,0,0,347,207,673,1500,44.9,Low
2026-08-26 19:00:00,STN_004,City Center,2,19,0,1,420,288,880,1100,80.0,High
2026-08-26 19:00:00,STN_005,University Junction,2,19,0,0,148,121,275,900,30.6,Low
2026-08-26 19:00:00,STN_006,Financial District,2,19,0,0,154,127,343,1300,26.4,Low
2026-08-26 20:00:00,STN_001,Central Hub,2,20,0,0,188,163,467,1200,38.9,Low
2026-08-26 20:00:00,STN_002,Tech Park,2,20,0,0,192,132,400,1000,40.0,Low
2026-08-26 20:00:00,STN_003,Airport Terminal,2,20,0,0,302,343,700,1500,46.7,Medium
2026-08-26 20:00:00,STN_004,City Center,2,20,0,1,336,324,775,1100,70.5,High
2026-08-26 20:00:00,STN_005,University Junction,2,20,0,0,137,110,283,900,31.4,Low
2026-08-26 20:00:00,STN_006,Financial District,2,20,0,0,277,204,468,1300,36.0,Low
2026-08-26 21:00:00,STN_001,Central Hub,2,21,0,0,211,155,450,1200,37.5,Low
2026-08-26 21:00:00,STN_002,Tech Park,2,21,0,0,125,138,308,1000,30.8,Low
2026-08-26 21:00:00,STN_003,Airport Terminal,2,21,0,0,436,394,802,1500,53.5,Medium
2026-08-26 21:00:00,STN_004,City Center,2,21,0,0,203,138,396,1100,36.0,Low
2026-08-26 21:00:00,STN_005,University Junction,2,21,0,0,183,129,353,900,39.2,Low
2026-08-26 21:00:00,STN_006,Financial District,2,21,0,0,112,109,274,1300,21.1,Low
2026-08-26 22:00:00,STN_001,Central Hub,2,22,0,0,199,150,442,1200,36.8,Low
2026-08-26 22:00:00,STN_002,Tech Park,2,22,0,0,147,133,286,1000,28.6,Low
2026-08-26 22:00:00,STN_003,Airport Terminal,2,22,0,0,380,398,897,1500,59.8,Medium
2026-08-26 22:00:00,STN_004,City Center,2,22,0,0,296,210,560,1100,50.9,Medium
2026-08-26 22:00:00,STN_005,University Junction,2,22,0,0,113,87,223,900,24.8,Low
2026-08-26 22:00:00,STN_006,Financial District,2,22,0,0,131,109,277,1300,21.3,Low
2026-08-27 06:00:00,STN_001,Central Hub,3,6,0,0,184,164,352,1200,29.3,Low
2026-08-27 06:00:00,STN_002,Tech Park,3,6,0,0,115,112,230,1000,23.0,Low
2026-08-27 06:00:00,STN_003,Airport Terminal,3,6,0,0,360,276,737,1500,49.1,Medium
2026-08-27 06:00:00,STN_004,City Center,3,6,0,0,225,175,478,1100,43.5,Low
2026-08-27 06:00:00,STN_005,University Junction,3,6,0,0,132,107,234,900,26.0,Low
2026-08-27 06:00:00,STN_006,Financial District,3,6,0,0,189,192,425,1300,32.7,Low
2026-08-27 07:00:00,STN_001,Central Hub,3,7,0,0,191,232,471,1200,39.2,Low
2026-08-27 07:00:00,STN_002,Tech Park,3,7,0,0,146,110,249,1000,24.9,Low
2026-08-27 07:00:00,STN_003,Airport Terminal,3,7,0,0,354,298,686,1500,45.7,Medium
2026-08-27 07:00:00,STN_004,City Center,3,7,0,0,254,200,526,1100,47.8,Medium
2026-08-27 07:00:00,STN_005,University Junction,3,7,0,0,170,123,321,900,35.7,Low
2026-08-27 07:00:00,STN_006,Financial District,3,7,0,0,279,186,509,1300,39.2,Low
2026-08-27 08:00:00,STN_001,Central Hub,3,8,0,1,541,428,1132,1200,94.3,Critical
2026-08-27 08:00:00,STN_002,Tech Park,3,8,0,0,230,192,435,1000,43.5,Low
2026-08-27 08:00:00,STN_003,Airport Terminal,3,8,0,0,337,230,724,1500,48.3,Medium
2026-08-27 08:00:00,STN_004,City Center,3,8,0,0,211,160,485,1100,44.1,Low
2026-08-27 08:00:00,STN_005,University Junction,3,8,0,1,273,308,622,900,69.1,Medium
2026-08-27 08:00:00,STN_006,Financial District,3,8,0,1,434,423,899,1300,69.2,Medium
2026-08-27 09:00:00,STN_001,Central Hub,3,9,0,1,669,453,1126,1200,93.8,Critical
2026-08-27 09:00:00,STN_002,Tech Park,3,9,0,1,422,303,840,1000,84.0,High
2026-08-27 09:00:00,STN_003,Airport Terminal,3,9,0,0,356,318,849,1500,56.6,Medium
2026-08-27 09:00:00,STN_004,City Center,3,9,0,0,160,157,349,1100,31.7,Low
2026-08-27 09:00:00,STN_005,University Junction,3,9,0,1,283,191,516,900,57.3,Medium
2026-08-27 09:00:00,STN_006,Financial District,3,9,0,1,394,257,847,1300,65.2,Medium
2026-08-27 10:00:00,STN_001,Central Hub,3,10,0,1,444,343,993,1200,82.8,High
2026-08-27 10:00:00,STN_002,Tech Park,3,10,0,0,198,159,383,1000,38.3,Low
2026-08-27 10:00:00,STN_003,Airport Terminal,3,10,0,0,356,392,871,1500,58.1,Medium
2026-08-27 10:00:00,STN_004,City Center,3,10,0,0,158,140,354,1100,32.2,Low
2026-08-27 10:00:00,STN_005,University Junction,3,10,0,0,91,96,229,900,25.4,Low
2026-08-27 10:00:00,STN_006,Financial District,3,10,0,0,168,105,336,1300,25.8,Low
2026-08-27 11:00:00,STN_001,Central Hub,3,11,0,0,240,226,525,1200,43.8,Low
2026-08-27 11:00:00,STN_002,Tech Park,3,11,0,0,151,105,254,1000,25.4,Low
2026-08-27 11:00:00,STN_003,Airport Terminal,3,11,0,1,570,373,1061,1500,70.7,High
2026-08-27 11:00:00,STN_004,City Center,3,11,0,0,234,210,486,1100,44.2,Low
2026-08-27 11:00:00,STN_005,University Junction,3,11,0,0,132,108,250,900,27.8,Low
2026-08-27 11:00:00,STN_006,Financial District,3,11,0,0,184,147,334,1300,25.7,Low
2026-08-27 12:00:00,STN_001,Central Hub,3,12,0,0,263,255,573,1200,47.8,Medium
2026-08-27 12:00:00,STN_002,Tech Park,3,12,0,0,212,153,385,1000,38.5,Low
2026-08-27 12:00:00,STN_003,Airport Terminal,3,12,0,1,519,340,1019,1500,67.9,Medium
2026-08-27 12:00:00,STN_004,City Center,3,12,0,0,209,180,377,1100,34.3,Low
2026-08-27 12:00:00,STN_005,University Junction,3,12,0,0,123,121,274,900,30.4,Low
2026-08-27 12:00:00,STN_006,Financial District,3,12,0,0,132,127,287,1300,22.1,Low
2026-08-27 13:00:00,STN_001,Central Hub,3,13,0,0,166,153,364,1200,30.3,Low
2026-08-27 13:00:00,STN_002,Tech Park,3,13,0,0,148,131,293,1000,29.3,Low
2026-08-27 13:00:00,STN_003,Airport Terminal,3,13,0,1,487,497,1015,1500,67.7,Medium
2026-08-27 13:00:00,STN_004,City Center,3,13,0,0,232,232,481,1100,43.7,Low
2026-08-27 13:00:00,STN_005,University Junction,3,13,0,0,141,76,245,900,27.2,Low
2026-08-27 13:00:00,STN_006,Financial District,3,13,0,0,256,153,470,1300,36.2,Low
2026-08-27 14:00:00,STN_001,Central Hub,3,14,0,0,258,188,563,1200,46.9,Medium
2026-08-27 14:00:00,STN_002,Tech Park,3,14,0,0,122,109,238,1000,23.8,Low
2026-08-27 14:00:00,STN_003,Airport Terminal,3,14,0,1,596,386,1131,1500,75.4,High
2026-08-27 14:00:00,STN_004,City Center,3,14,0,0,230,255,553,1100,50.3,Medium
2026-08-27 14:00:00,STN_005,University Junction,3,14,0,0,94,58,190,900,21.1,Low
2026-08-27 14:00:00,STN_006,Financial District,3,14,0,0,190,191,453,1300,34.8,Low
2026-08-27 15:00:00,STN_001,Central Hub,3,15,0,0,145,99,330,1200,27.5,Low
2026-08-27 15:00:00,STN_002,Tech Park,3,15,0,0,98,71,231,1000,23.1,Low
2026-08-27 15:00:00,STN_003,Airport Terminal,3,15,0,1,625,505,1271,1500,84.7,High
2026-08-27 15:00:00,STN_004,City Center,3,15,0,0,279,258,594,1100,54.0,Medium
2026-08-27 15:00:00,STN_005,University Junction,3,15,0,0,121,106,299,900,33.2,Low
2026-08-27 15:00:00,STN_006,Financial District,3,15,0,0,174,173,392,1300,30.2,Low
2026-08-27 16:00:00,STN_001,Central Hub,3,16,0,0,237,179,523,1200,43.6,Low
2026-08-27 16:00:00,STN_002,Tech Park,3,16,0,0,126,134,305,1000,30.5,Low
2026-08-27 16:00:00,STN_003,Airport Terminal,3,16,0,0,379,303,661,1500,44.1,Low
2026-08-27 16:00:00,STN_004,City Center,3,16,0,1,433,315,967,1100,87.9,Critical
2026-08-27 16:00:00,STN_005,University Junction,3,16,0,0,117,105,233,900,25.9,Low
2026-08-27 16:00:00,STN_006,Financial District,3,16,0,0,259,143,435,1300,33.5,Low
2026-08-27 17:00:00,STN_001,Central Hub,3,17,0,1,418,333,1039,1200,86.6,Critical
2026-08-27 17:00:00,STN_002,Tech Park,3,17,0,0,119,73,221,1000,22.1,Low
2026-08-27 17:00:00,STN_003,Airport Terminal,3,17,0,0,447,289,770,1500,51.3,Medium
2026-08-27 17:00:00,STN_004,City Center,3,17,0,1,492,321,860,1100,78.2,High
2026-08-27 17:00:00,STN_005,University Junction,3,17,0,1,272,204,624,900,69.3,Medium
2026-08-27 17:00:00,STN_006,Financial District,3,17,0,1,449,355,897,1300,69.0,Medium
2026-08-27 18:00:00,STN_001,Central Hub,3,18,0,1,586,523,1100,1200,91.7,Critical
2026-08-27 18:00:00,STN_002,Tech Park,3,18,0,1,450,417,930,1000,93.0,Critical
2026-08-27 18:00:00,STN_003,Airport Terminal,3,18,0,0,458,283,839,1500,55.9,Medium
2026-08-27 18:00:00,STN_004,City Center,3,18,0,1,511,311,897,1100,81.5,High
2026-08-27 18:00:00,STN_005,University Junction,3,18,0,1,316,218,538,900,59.8,Medium
2026-08-27 18:00:00,STN_006,Financial District,3,18,0,1,542,341,940,1300,72.3,High
2026-08-27 19:00:00,STN_001,Central Hub,3,19,0,1,465,430,1076,1200,89.7,Critical
2026-08-27 19:00:00,STN_002,Tech Park,3,19,0,0,86,73,201,1000,20.1,Low
2026-08-27 19:00:00,STN_003,Airport Terminal,3,19,0,0,354,362,810,1500,54.0,Medium
2026-08-27 19:00:00,STN_004,City Center,3,19,0,1,422,415,894,1100,81.3,High
2026-08-27 19:00:00,STN_005,University Junction,3,19,0,0,145,124,261,900,29.0,Low
2026-08-27 19:00:00,STN_006,Financial District,3,19,0,0,172,168,366,1300,28.2,Low
2026-08-27 20:00:00,STN_001,Central Hub,3,20,0,0,289,206,495,1200,41.2,Low
2026-08-27 20:00:00,STN_002,Tech Park,3,20,0,0,183,154,382,1000,38.2,Low
2026-08-27 20:00:00,STN_003,Airport Terminal,3,20,0,0,383,300,665,1500,44.3,Low
2026-08-27 20:00:00,STN_004,City Center,3,20,0,1,405,423,935,1100,85.0,Critical
2026-08-27 20:00:00,STN_005,University Junction,3,20,0,0,81,83,201,900,22.3,Low
2026-08-27 20:00:00,STN_006,Financial District,3,20,0,0,134,153,335,1300,25.8,Low
2026-08-27 21:00:00,STN_001,Central Hub,3,21,0,0,186,154,402,1200,33.5,Low
2026-08-27 21:00:00,STN_002,Tech Park,3,21,0,0,191,162,385,1000,38.5,Low
